,T,p,p_rgh,Ux,Uy,Ux
5860,293.115,100142.0,143.499,-0.012435,0.00496947,0.0
5861,293.115,100142.0,143.499,-0.012506,0.00516576,0.0
5862,293.115,100142.0,143.499,-0.0125763,0.00536995,0.0
5863,293.115,100142.0,143.499,-0.0126455,0.00558249,0.0
5864,293.115,100142.0,143.499,-0.0127135,0.00580385,0.0
5865,293.115,100142.0,143.499,-0.0127799,0.00603454,0.0
5866,293.115,100142.0,143.499,-0.0128442,0.00627505,0.0
5867,293.115,100142.0,143.499,-0.0129062,0.00652594,0.0
5868,293.115,100142.0,143.499,-0.0129652,0.00678774,0.0
5869,293.115,100142.0,143.499,-0.0130207,0.00706103,0.0
5870,293.115,100142.0,143.499,-0.0130723,0.00734639,0.0
5871,293.115,100142.0,143.499,-0.0131191,0.00764444,0.0
5872,293.115,100142.0,143.499,-0.0131605,0.00795578,0.0
5873,293.115,100142.0,143.499,-0.0131957,0.00828104,0.0
5874,293.115,100142.0,143.499,-0.0132236,0.00862084,0.0
5875,293.115,100142.0,143.499,-0.0132433,0.00897582,0.0
5876,293.115,100142.0,143.499,-0.0132537,0.00934659,0.0
5877,293.115,100142.0,143.499,-0.0132535,0.00973377,0.0
5878,293.115,100142.0,143.499,-0.0132414,0.0101379,0.0
5879,293.115,100142.0,143.499,-0.0132158,0.0105596,0.0
5880,293.115,100142.0,143.499,-0.013175,0.0109993,0.0
5881,293.115,100142.0,143.499,-0.0131173,0.0114575,0.0
5882,293.115,100142.0,143.499,-0.0130405,0.0119344,0.0
5883,293.115,100142.0,143.499,-0.0129426,0.0124303,0.0
5884,293.115,100142.0,143.499,-0.0128212,0.0129453,0.0
5885,293.115,100142.0,143.499,-0.0126736,0.0134792,0.0
5886,293.115,100142.0,143.499,-0.0124973,0.0140319,0.0
5887,293.115,100142.0,143.499,-0.0122891,0.0146027,0.0
5888,293.115,100142.0,143.499,-0.0120461,0.0151909,0.0
5889,293.115,100142.0,143.499,-0.0117649,0.0157953,0.0
5890,293.115,100142.0,143.499,-0.0114422,0.0164144,0.0
5891,293.115,100142.0,143.499,-0.0110743,0.0170462,0.0
5892,293.115,100142.0,143.499,-0.0106577,0.0176883,0.0
5893,293.115,100142.0,143.499,-0.0101887,0.0183379,0.0
5894,293.115,100142.0,143.499,-0.00966373,0.0189913,0.0
5895,293.115,100142.0,143.499,-0.00907938,0.0196446,0.0
5896,293.115,100142.0,143.499,-0.00843234,0.0202929,0.0
5897,293.115,100142.0,143.499,-0.00771968,0.020931,0.0
5898,293.115,100142.0,143.499,-0.00693885,0.0215527,0.0
5899,293.115,100142.0,143.499,-0.00608784,0.0221516,0.0
5900,293.115,100142.0,143.499,-0.00516526,0.0227203,0.0
5901,293.115,100142.0,143.498,-0.0041705,0.0232512,0.0
5902,293.115,100142.0,143.498,-0.00310379,0.0237361,0.0
5903,293.115,100142.0,143.498,-0.00196629,0.0241665,0.0
5904,293.115,100142.0,143.498,-0.000761969,0.0245338,0.0
5905,293.115,100142.0,143.498,0.000508164,0.0248291,0.0
5906,293.114,100142.0,143.498,0.0018435,0.0250434,0.0
5907,293.114,100142.0,143.498,0.00322938,0.0251674,0.0
5908,293.114,100142.0,143.498,0.00466225,0.0251929,0.0
5909,293.114,100142.0,143.498,0.00613267,0.0251112,0.0
5910,293.114,100142.0,143.497,0.00762948,0.0249147,0.0
5911,293.113,100142.0,143.497,0.00914006,0.0245961,0.0
5912,293.112,100142.0,143.497,0.0106497,0.0241493,0.0
5913,293.111,100142.0,143.497,0.0121429,0.02357,0.0
5914,293.109,100142.0,143.497,0.0136039,0.0228557,0.0
5915,293.107,100142.0,143.497,0.0150171,0.0220058,0.0
5916,293.104,100142.0,143.497,0.0163679,0.021022,0.0
5917,293.101,100142.0,143.497,0.017643,0.0199083,0.0
5918,293.098,100142.0,143.497,0.0188306,0.0186705,0.0
5919,293.094,100142.0,143.496,0.0199207,0.0173161,0.0
5920,293.091,100142.0,143.496,0.0209048,0.0158543,0.0
5921,293.087,100142.0,143.496,0.0217753,0.0142955,0.0
5922,293.084,100142.0,143.496,0.0225259,0.0126517,0.0
5923,293.081,100142.0,143.496,0.0231509,0.010936,0.0
5924,293.079,100142.0,143.496,0.0236449,0.00916298,0.0
5925,293.078,100142.0,143.496,0.0240034,0.00734875,0.0
5926,293.077,100142.0,143.496,0.0242221,0.00551088,0.0
5927,293.076,100142.0,143.496,0.0242981,0.00366853,0.0
5928,293.077,100142.0,143.496,0.0242299,0.0018423,0.0
5929,293.078,100142.0,143.496,0.024019,5.36475e-05,0.0
5930,293.08,100142.0,143.496,0.0236699,-0.00168091,0.0
5931,293.082,100142.0,143.496,0.0231842,-0.00334544,0.0
5932,293.084,100142.0,143.496,0.0225702,-0.00492475,0.0
5933,293.086,100142.0,143.496,0.021838,-0.00640514,0.0
5934,293.088,100142.0,143.496,0.0209993,-0.00777456,0.0
5935,293.091,100142.0,143.496,0.0200674,-0.00902293,0.0
5936,293.093,100142.0,143.496,0.0190573,-0.0101425,0.0
5937,293.095,100142.0,143.497,0.0179847,-0.0111281,0.0
5938,293.097,100142.0,143.497,0.0168659,-0.0119772,0.0
5939,293.099,100142.0,143.497,0.0157172,-0.0126899,0.0
5940,293.101,100142.0,143.497,0.0145543,-0.0132686,0.0
5941,293.103,100142.0,143.497,0.0133922,-0.013718,0.0
5942,293.104,100142.0,143.497,0.0122445,-0.0140445,0.0
5943,293.106,100142.0,143.497,0.0111235,-0.0142561,0.0
5944,293.107,100142.0,143.497,0.01004,-0.0143618,0.0
5945,293.108,100142.0,143.497,0.00900278,-0.0143715,0.0
5946,293.109,100142.0,143.497,0.00801927,-0.0142956,0.0
5947,293.11,100142.0,143.497,0.00709509,-0.0141445,0.0
5948,293.111,100142.0,143.497,0.00623432,-0.0139286,0.0
5949,293.111,100142.0,143.497,0.00543959,-0.0136582,0.0
5950,293.112,100142.0,143.498,0.00471221,-0.0133429,0.0
5951,293.112,100142.0,143.498,0.00405237,-0.0129918,0.0
5952,293.113,100142.0,143.498,0.00345925,-0.0126134,0.0
5953,293.113,100142.0,143.498,0.00293117,-0.0122154,0.0
5954,293.113,100142.0,143.498,0.0024658,-0.0118048,0.0
5955,293.114,100142.0,143.498,0.00206024,-0.0113878,0.0
5956,293.114,100142.0,143.498,0.00171117,-0.0109698,0.0
5957,293.114,100142.0,143.498,0.00141496,-0.0105555,0.0
5958,293.114,100142.0,143.498,0.00116776,-0.0101489,0.0
5959,293.114,100142.0,143.498,0.000965616,-0.0097532,0.0
5960,293.114,100142.0,143.498,0.000804573,-0.00937119,0.0
5961,293.114,100142.0,143.498,0.000680656,-0.00900495,0.0
5962,293.115,100142.0,143.498,0.000589993,-0.00865596,0.0
5963,293.115,100142.0,143.498,0.000528911,-0.00832527,0.0
5964,293.115,100142.0,143.498,0.000493894,-0.00801353,0.0
5965,293.115,100142.0,143.498,0.00048164,-0.00772097,0.0
5966,293.115,100142.0,143.498,0.000489095,-0.00744754,0.0
5967,293.115,100142.0,143.498,0.00051343,-0.0071929,0.0
5968,293.115,100142.0,143.498,0.000552138,-0.00695635,0.0
5969,293.115,100142.0,143.498,0.000603016,-0.0067372,0.0
5970,293.115,100142.0,143.498,0.00066407,-0.00653458,0.0
5971,293.115,100142.0,143.498,0.000733606,-0.00634747,0.0
5972,293.115,100142.0,143.498,0.000810203,-0.00617484,0.0
5973,293.115,100142.0,143.498,0.000892662,-0.00601566,0.0
5974,293.115,100142.0,143.498,0.00098002,-0.00586889,0.0
5975,293.115,100142.0,143.498,0.00107153,-0.00573354,0.0
5976,293.115,100142.0,143.498,0.00116663,-0.00560868,0.0
5977,293.115,100142.0,143.498,0.00126495,-0.00549348,0.0
5978,293.115,100142.0,143.498,0.0013662,-0.00538722,0.0
5979,293.115,100142.0,143.498,0.00147023,-0.00528934,0.0
5980,293.115,100142.0,143.498,0.00157699,-0.00519945,0.0
5981,293.115,100142.0,143.498,0.0016865,-0.00511749,0.0
5982,293.115,100142.0,143.498,0.00179878,-0.00504408,0.0
5983,293.115,100142.0,143.498,0.00191384,-0.00498146,0.0
5984,293.115,100142.0,143.498,0.00203161,-0.00493556,0.0
5985,293.115,100142.0,143.498,0.00215183,-0.00492102,0.0
5986,293.114,100142.0,143.498,0.00227381,-0.00497185,0.0
5987,293.112,100142.0,143.498,0.00239604,-0.00516293,0.0
5988,293.109,100142.0,143.498,0.00251553,-0.00564983,0.0
5989,293.103,100142.0,143.498,0.00262682,-0.00673531,0.0
5990,293.09,100142.0,143.498,0.00272083,-0.0089683,0.0
5991,293.067,100142.0,143.498,0.00278362,-0.0132708,0.0
5992,293.025,100142.0,143.499,0.0027955,-0.0210721,0.0
5993,292.95,100142.0,143.499,0.00273053,-0.0344058,0.0
5994,292.818,100142.0,143.5,0.00255504,-0.055885,0.0
5995,292.586,100142.0,143.501,0.00223493,-0.0883057,0.0
5996,292.18,100142.0,143.504,0.00174009,-0.13302,0.0
5997,291.489,100142.0,143.508,0.0010989,-0.184368,0.0
5998,290.404,100142.0,143.514,0.000408578,-0.214349,0.0
5999,288.945,100142.0,143.523,-2.92131e-05,-0.145832,0.0
6000,302.442,100142.0,143.444,-0.000895577,0.150612,0.0
6001,296.571,100142.0,143.478,-0.00390327,0.105401,0.0
6002,294.317,100142.0,143.492,-0.00600083,0.0504925,0.0
6003,293.528,100142.0,143.497,-0.00721153,0.0209312,0.0
6004,293.257,100142.0,143.498,-0.00786702,0.00763411,0.0
6005,293.164,100142.0,143.499,-0.00823185,0.0021671,0.0
6006,293.132,100142.0,143.499,-0.00845487,7.19096e-05,0.0
6007,293.121,100142.0,143.499,-0.00861125,-0.000661626,0.0
6008,293.117,100142.0,143.499,-0.00873682,-0.000870047,0.0
6009,293.116,100142.0,143.499,-0.00884785,-0.000882364,0.0
6010,293.116,100142.0,143.499,-0.00895085,-0.000822657,0.0
6011,293.115,100142.0,143.499,-0.00904846,-0.000736613,0.0
6012,293.115,100142.0,143.499,-0.00914177,-0.000640804,0.0
6013,293.115,100142.0,143.499,-0.0092313,-0.000541229,0.0
6014,293.115,100142.0,143.499,-0.00931733,-0.000440104,0.0
6015,293.115,100142.0,143.499,-0.0094001,-0.000338306,0.0
6016,293.115,100142.0,143.499,-0.00947982,-0.000236231,0.0
6017,293.115,100142.0,143.499,-0.00955668,-0.000134097,0.0
6018,293.115,100142.0,143.499,-0.00963092,-3.20559e-05,0.0
6019,293.115,100142.0,143.499,-0.00970269,6.98319e-05,0.0
6020,293.115,100142.0,143.499,-0.00977225,0.000171456,0.0
6021,293.115,100142.0,143.499,-0.00983981,0.000272785,0.0
6022,293.115,100142.0,143.499,-0.00990557,0.000373803,0.0
6023,293.115,100142.0,143.499,-0.00996972,0.000474507,0.0
6024,293.115,100142.0,143.499,-0.0100325,0.000574916,0.0
6025,293.115,100142.0,143.499,-0.010094,0.000675062,0.0
6026,293.115,100142.0,143.499,-0.0101544,0.000774996,0.0
6027,293.115,100142.0,143.499,-0.010214,0.000874782,0.0
6028,293.115,100142.0,143.499,-0.0102729,0.000974496,0.0
6029,293.115,100142.0,143.499,-0.0103311,0.00107423,0.0
6030,293.115,100142.0,143.499,-0.010389,0.00117408,0.0
6031,293.115,100142.0,143.499,-0.0104465,0.00127415,0.0
6032,293.115,100142.0,143.499,-0.0105039,0.00137458,0.0
6033,293.115,100142.0,143.499,-0.0105612,0.00147547,0.0
6034,293.115,100142.0,143.499,-0.0106185,0.00157698,0.0
6035,293.115,100142.0,143.499,-0.0106759,0.00167923,0.0
6036,293.115,100142.0,143.499,-0.0107335,0.00178238,0.0
6037,293.115,100142.0,143.499,-0.0107915,0.00188659,0.0
6038,293.115,100142.0,143.499,-0.0108497,0.00199202,0.0
6039,293.115,100142.0,143.499,-0.0109084,0.00209882,0.0
6040,293.115,100142.0,143.499,-0.0109675,0.00220719,0.0
6041,293.115,100142.0,143.499,-0.0110271,0.0023173,0.0
6042,293.115,100142.0,143.499,-0.0110872,0.00242933,0.0
6043,293.115,100142.0,143.499,-0.0111479,0.00254349,0.0
6044,293.115,100142.0,143.499,-0.0112091,0.00265996,0.0
6045,293.115,100142.0,143.499,-0.0112709,0.00277897,0.0
6046,293.115,100142.0,143.499,-0.0113333,0.00290073,0.0
6047,293.115,100142.0,143.499,-0.0113962,0.00302545,0.0
6048,293.115,100142.0,143.499,-0.0114597,0.00315337,0.0
6049,293.115,100142.0,143.499,-0.0115237,0.00328474,0.0
6050,293.115,100142.0,143.499,-0.0115882,0.0034198,0.0
6051,293.115,100142.0,143.499,-0.0116532,0.00355882,0.0
6052,293.115,100142.0,143.499,-0.0117185,0.00370206,0.0
6053,293.115,100142.0,143.499,-0.0117841,0.00384981,0.0
6054,293.115,100142.0,143.499,-0.0118499,0.00400236,0.0
6055,293.115,100142.0,143.499,-0.0119158,0.00416002,0.0
6056,293.115,100142.0,143.499,-0.0119817,0.0043231,0.0
6057,293.115,100142.0,143.499,-0.0120475,0.00449194,0.0
6058,293.115,100142.0,143.499,-0.012113,0.00466688,0.0
6059,293.115,100142.0,143.499,-0.0121779,0.00484828,0.0
6060,293.115,100142.0,143.499,-0.0122423,0.00503653,0.0
6061,293.115,100142.0,143.499,-0.0123057,0.005232,0.0
6062,293.115,100142.0,143.499,-0.012368,0.00543511,0.0
6063,293.115,100142.0,143.499,-0.0124288,0.00564628,0.0
6064,293.115,100142.0,143.499,-0.0124879,0.00586594,0.0
6065,293.115,100142.0,143.499,-0.0125448,0.00609456,0.0
6066,293.115,100142.0,143.499,-0.0125993,0.00633259,0.0
6067,293.115,100142.0,143.499,-0.0126508,0.00658053,0.0
6068,293.115,100142.0,143.499,-0.0126989,0.00683888,0.0
6069,293.115,100142.0,143.499,-0.012743,0.00710814,0.0
6070,293.115,100142.0,143.499,-0.0127825,0.00738884,0.0
6071,293.115,100142.0,143.499,-0.0128168,0.00768151,0.0
6072,293.115,100142.0,143.499,-0.012845,0.00798669,0.0
6073,293.115,100142.0,143.499,-0.0128663,0.00830491,0.0
6074,293.115,100142.0,143.499,-0.0128799,0.00863672,0.0
6075,293.115,100142.0,143.499,-0.0128847,0.00898262,0.0
6076,293.115,100142.0,143.499,-0.0128797,0.00934315,0.0
6077,293.115,100142.0,143.499,-0.0128635,0.00971878,0.0
6078,293.115,100142.0,143.499,-0.0128349,0.01011,0.0
6079,293.115,100142.0,143.499,-0.0127923,0.0105171,0.0
6080,293.115,100142.0,143.499,-0.0127342,0.0109405,0.0
6081,293.115,100142.0,143.499,-0.0126589,0.0113805,0.0
6082,293.115,100142.0,143.499,-0.0125644,0.0118373,0.0
6083,293.115,100142.0,143.499,-0.0124487,0.0123108,0.0
6084,293.115,100142.0,143.499,-0.0123095,0.012801,0.0
6085,293.115,100142.0,143.499,-0.0121445,0.0133077,0.0
6086,293.115,100142.0,143.499,-0.0119513,0.0138304,0.0
6087,293.115,100142.0,143.499,-0.011727,0.0143683,0.0
6088,293.115,100142.0,143.499,-0.0114689,0.0149205,0.0
6089,293.115,100142.0,143.499,-0.0111741,0.0154858,0.0
6090,293.115,100142.0,143.499,-0.0108394,0.0160625,0.0
6091,293.115,100142.0,143.499,-0.0104619,0.0166486,0.0
6092,293.115,100142.0,143.499,-0.0100383,0.0172416,0.0
6093,293.115,100142.0,143.499,-0.00956561,0.0178387,0.0
6094,293.115,100142.0,143.499,-0.0090407,0.0184365,0.0
6095,293.115,100142.0,143.499,-0.0084607,0.0190311,0.0
6096,293.115,100142.0,143.499,-0.00782295,0.0196179,0.0
6097,293.115,100142.0,143.499,-0.00712507,0.020192,0.0
6098,293.115,100142.0,143.499,-0.00636512,0.0207479,0.0
6099,293.115,100142.0,143.499,-0.00554162,0.0212794,0.0
6100,293.115,100142.0,143.499,-0.00465368,0.02178,0.0
6101,293.115,100142.0,143.498,-0.00370112,0.0222429,0.0
6102,293.115,100142.0,143.498,-0.00268448,0.0226606,0.0
6103,293.115,100142.0,143.498,-0.00160518,0.0230257,0.0
6104,293.115,100142.0,143.498,-0.000467786,0.0233303,0.0
6105,293.115,100142.0,143.498,0.000729961,0.0235672,0.0
6106,293.115,100142.0,143.498,0.00198157,0.0237277,0.0
6107,293.115,100142.0,143.498,0.00327795,0.0238045,0.0
6108,293.114,100142.0,143.498,0.00461505,0.0237905,0.0
6109,293.114,100142.0,143.498,0.00598488,0.0236786,0.0
6110,293.114,100142.0,143.498,0.00737815,0.0234626,0.0
6111,293.114,100142.0,143.497,0.00878449,0.0231365,0.0
6112,293.113,100142.0,143.497,0.010192,0.0226955,0.0
6113,293.113,100142.0,143.497,0.0115878,0.0221362,0.0
6114,293.112,100142.0,143.497,0.0129587,0.0214563,0.0
6115,293.111,100142.0,143.497,0.0142911,0.0206551,0.0
6116,293.11,100142.0,143.497,0.0155715,0.0197337,0.0
6117,293.108,100142.0,143.497,0.016787,0.0186951,0.0
6118,293.107,100142.0,143.497,0.0179257,0.0175438,0.0
6119,293.105,100142.0,143.497,0.0189765,0.0162863,0.0
6120,293.103,100142.0,143.496,0.0199296,0.0149303,0.0
6121,293.101,100142.0,143.496,0.0207761,0.0134855,0.0
6122,293.1,100142.0,143.496,0.021508,0.0119626,0.0
6123,293.098,100142.0,143.496,0.0221186,0.0103742,0.0
6124,293.097,100142.0,143.496,0.0226019,0.00873385,0.0
6125,293.096,100142.0,143.496,0.022953,0.00705681,0.0
6126,293.095,100142.0,143.496,0.0231683,0.00535944,0.0
6127,293.095,100142.0,143.496,0.0232457,0.00365926,0.0
6128,293.096,100142.0,143.496,0.0231852,0.00197457,0.0
6129,293.096,100142.0,143.496,0.0229888,0.000323934,0.0
6130,293.097,100142.0,143.496,0.0226627,-0.00127707,0.0
6131,293.098,100142.0,143.496,0.0222105,-0.00281465,0.0
6132,293.099,100142.0,143.496,0.0216408,-0.00427554,0.0
6133,293.1,100142.0,143.496,0.0209628,-0.00564806,0.0
6134,293.101,100142.0,143.496,0.0201874,-0.00692193,0.0
6135,293.103,100142.0,143.496,0.0193272,-0.00808844,0.0
6136,293.104,100142.0,143.496,0.0183958,-0.00914082,0.0
6137,293.105,100142.0,143.497,0.0174072,-0.0100745,0.0
6138,293.106,100142.0,143.497,0.0163761,-0.0108871,0.0
6139,293.107,100142.0,143.497,0.0153168,-0.0115785,0.0
6140,293.108,100142.0,143.497,0.0142433,-0.0121503,0.0
6141,293.109,100142.0,143.497,0.0131689,-0.0126063,0.0
6142,293.11,100142.0,143.497,0.0121058,-0.0129516,0.0
6143,293.11,100142.0,143.497,0.011065,-0.0131928,0.0
6144,293.111,100142.0,143.497,0.010056,-0.0133375,0.0
6145,293.111,100142.0,143.497,0.00908718,-0.013394,0.0
6146,293.112,100142.0,143.497,0.00816512,-0.013371,0.0
6147,293.112,100142.0,143.497,0.00729516,-0.0132775,0.0
6148,293.113,100142.0,143.497,0.00648124,-0.0131226,0.0
6149,293.113,100142.0,143.497,0.00572602,-0.0129152,0.0
6150,293.113,100142.0,143.498,0.00503101,-0.0126638,0.0
6151,293.114,100142.0,143.498,0.0043967,-0.0123764,0.0
6152,293.114,100142.0,143.498,0.00382266,-0.0120607,0.0
6153,293.114,100142.0,143.498,0.00330771,-0.0117237,0.0
6154,293.114,100142.0,143.498,0.00285004,-0.0113717,0.0
6155,293.114,100142.0,143.498,0.00244729,-0.0110105,0.0
6156,293.114,100142.0,143.498,0.00209672,-0.0106451,0.0
6157,293.114,100142.0,143.498,0.00179527,-0.01028,0.0
6158,293.114,100142.0,143.498,0.00153964,-0.00991888,0.0
6159,293.115,100142.0,143.498,0.00132643,-0.00956509,0.0
6160,293.115,100142.0,143.498,0.00115218,-0.00922124,0.0
6161,293.115,100142.0,143.498,0.00101341,-0.00888947,0.0
6162,293.115,100142.0,143.498,0.000906703,-0.0085714,0.0
6163,293.115,100142.0,143.498,0.00082877,-0.00826824,0.0
6164,293.115,100142.0,143.498,0.000776454,-0.00798078,0.0
6165,293.115,100142.0,143.498,0.000746771,-0.0077095,0.0
6166,293.115,100142.0,143.498,0.000736939,-0.00745454,0.0
6167,293.115,100142.0,143.498,0.000744384,-0.00721578,0.0
6168,293.115,100142.0,143.498,0.000766775,-0.00699287,0.0
6169,293.115,100142.0,143.498,0.000802026,-0.00678533,0.0
6170,293.115,100142.0,143.498,0.000848272,-0.00659251,0.0
6171,293.115,100142.0,143.498,0.000903889,-0.00641367,0.0
6172,293.115,100142.0,143.498,0.00096748,-0.00624801,0.0
6173,293.115,100142.0,143.498,0.00103785,-0.00609473,0.0
6174,293.115,100142.0,143.498,0.00111402,-0.00595298,0.0
6175,293.115,100142.0,143.498,0.0011952,-0.00582197,0.0
6176,293.115,100142.0,143.498,0.00128078,-0.00570092,0.0
6177,293.115,100142.0,143.498,0.00137025,-0.00558915,0.0
6178,293.115,100142.0,143.498,0.00146326,-0.00548609,0.0
6179,293.115,100142.0,143.498,0.00155954,-0.00539123,0.0
6180,293.115,100142.0,143.498,0.00165894,-0.00530426,0.0
6181,293.115,100142.0,143.498,0.00176135,-0.00522515,0.0
6182,293.115,100142.0,143.498,0.00186667,-0.00515458,0.0
6183,293.115,100142.0,143.498,0.00197478,-0.00509471,0.0
6184,293.115,100142.0,143.498,0.00208551,-0.00505136,0.0
6185,293.115,100142.0,143.498,0.00219855,-0.00503888,0.0
6186,293.114,100142.0,143.498,0.00231319,-0.00509069,0.0
6187,293.112,100142.0,143.498,0.00242801,-0.00528062,0.0
6188,293.109,100142.0,143.498,0.00254026,-0.0057623,0.0
6189,293.103,100142.0,143.498,0.00264491,-0.00683552,0.0
6190,293.09,100142.0,143.498,0.00273342,-0.00904502,0.0
6191,293.067,100142.0,143.498,0.00279239,-0.0133076,0.0
6192,293.025,100142.0,143.499,0.00280243,-0.0210462,0.0
6193,292.951,100142.0,143.499,0.00273744,-0.0342877,0.0
6194,292.82,100142.0,143.5,0.00256317,-0.0556402,0.0
6195,292.588,100142.0,143.501,0.002245,-0.0879037,0.0
6196,292.183,100142.0,143.504,0.00175233,-0.132457,0.0
6197,291.493,100142.0,143.508,0.00111224,-0.18371,0.0
6198,290.407,100142.0,143.515,0.000421066,-0.213783,0.0
6199,288.946,100142.0,143.524,-2.2452e-05,-0.145643,0.0
6200,302.491,100142.0,143.442,-0.000861271,0.152953,0.0
6201,296.617,100142.0,143.477,-0.00382779,0.10805,0.0
6202,294.341,100142.0,143.491,-0.00591104,0.0522016,0.0
6203,293.539,100142.0,143.496,-0.00711931,0.0218823,0.0
6204,293.262,100142.0,143.498,-0.00777491,0.00814721,0.0
6205,293.166,100142.0,143.499,-0.00813984,0.00245847,0.0
6206,293.133,100142.0,143.499,-0.008362,0.000259122,0.0
6207,293.121,100142.0,143.499,-0.00851743,-0.00052276,0.0
6208,293.117,100142.0,143.499,-0.00864154,-0.000753249,0.0
6209,293.116,100142.0,143.499,-0.00875112,-0.000776612,0.0
6210,293.116,100142.0,143.499,-0.00885281,-0.000723441,0.0
6211,293.115,100142.0,143.499,-0.0089493,-0.000642096,0.0
6212,293.115,100142.0,143.499,-0.00904171,-0.000550204,0.0
6213,293.115,100142.0,143.499,-0.00913055,-0.000454159,0.0
6214,293.115,100142.0,143.499,-0.0092161,-0.000356316,0.0
6215,293.115,100142.0,143.499,-0.00929855,-0.000257595,0.0
6216,293.115,100142.0,143.499,-0.00937809,-0.000158404,0.0
6217,293.115,100142.0,143.499,-0.00945492,-5.89656e-05,0.0
6218,293.115,100142.0,143.499,-0.0095292,4.05977e-05,0.0
6219,293.115,100142.0,143.499,-0.0096011,0.000140187,0.0
6220,293.115,100142.0,143.499,-0.00967086,0.000239713,0.0
6221,293.115,100142.0,143.499,-0.00973865,0.000339146,0.0
6222,293.115,100142.0,143.499,-0.00980464,0.00043846,0.0
6223,293.115,100142.0,143.499,-0.00986902,0.000537648,0.0
6224,293.115,100142.0,143.499,-0.00993197,0.00063672,0.0
6225,293.115,100142.0,143.499,-0.00999365,0.000735704,0.0
6226,293.115,100142.0,143.499,-0.0100542,0.00083464,0.0
6227,293.115,100142.0,143.499,-0.0101139,0.000933585,0.0
6228,293.115,100142.0,143.499,-0.0101727,0.00103261,0.0
6229,293.115,100142.0,143.499,-0.0102309,0.00113179,0.0
6230,293.115,100142.0,143.499,-0.0102885,0.00123121,0.0
6231,293.115,100142.0,143.499,-0.0103457,0.00133098,0.0
6232,293.115,100142.0,143.499,-0.0104026,0.00143121,0.0
6233,293.115,100142.0,143.499,-0.0104593,0.00153202,0.0
6234,293.115,100142.0,143.499,-0.0105159,0.00163353,0.0
6235,293.115,100142.0,143.499,-0.0105725,0.00173587,0.0
6236,293.115,100142.0,143.499,-0.0106291,0.00183918,0.0
6237,293.115,100142.0,143.499,-0.0106859,0.00194362,0.0
6238,293.115,100142.0,143.499,-0.0107428,0.00204933,0.0
6239,293.115,100142.0,143.499,-0.0108,0.00215647,0.0
6240,293.115,100142.0,143.499,-0.0108574,0.00226522,0.0
6241,293.115,100142.0,143.499,-0.0109152,0.00237574,0.0
6242,293.115,100142.0,143.499,-0.0109733,0.00248821,0.0
6243,293.115,100142.0,143.499,-0.0110317,0.00260283,0.0
6244,293.115,100142.0,143.499,-0.0110906,0.00271977,0.0
6245,293.115,100142.0,143.499,-0.0111497,0.00283924,0.0
6246,293.115,100142.0,143.499,-0.0112093,0.00296146,0.0
6247,293.115,100142.0,143.499,-0.0112692,0.00308662,0.0
6248,293.115,100142.0,143.499,-0.0113293,0.00321496,0.0
6249,293.115,100142.0,143.499,-0.0113898,0.0033467,0.0
6250,293.115,100142.0,143.499,-0.0114505,0.00348209,0.0
6251,293.115,100142.0,143.499,-0.0115114,0.00362138,0.0
6252,293.115,100142.0,143.499,-0.0115724,0.00376481,0.0
6253,293.115,100142.0,143.499,-0.0116334,0.00391267,0.0
6254,293.115,100142.0,143.499,-0.0116943,0.00406523,0.0
6255,293.115,100142.0,143.499,-0.011755,0.00422278,0.0
6256,293.115,100142.0,143.499,-0.0118154,0.00438562,0.0
6257,293.115,100142.0,143.499,-0.0118753,0.00455406,0.0
6258,293.115,100142.0,143.499,-0.0119346,0.00472844,0.0
6259,293.115,100142.0,143.499,-0.011993,0.00490909,0.0
6260,293.115,100142.0,143.499,-0.0120504,0.00509635,0.0
6261,293.115,100142.0,143.499,-0.0121065,0.0052906,0.0
6262,293.115,100142.0,143.499,-0.0121611,0.00549221,0.0
6263,293.115,100142.0,143.499,-0.0122138,0.00570156,0.0
6264,293.115,100142.0,143.499,-0.0122644,0.00591907,0.0
6265,293.115,100142.0,143.499,-0.0123123,0.00614515,0.0
6266,293.115,100142.0,143.499,-0.0123574,0.00638022,0.0
6267,293.115,100142.0,143.499,-0.012399,0.00662472,0.0
6268,293.115,100142.0,143.499,-0.0124367,0.0068791,0.0
6269,293.115,100142.0,143.499,-0.0124699,0.00714382,0.0
6270,293.115,100142.0,143.499,-0.012498,0.00741932,0.0
6271,293.115,100142.0,143.499,-0.0125204,0.00770608,0.0
6272,293.115,100142.0,143.499,-0.0125363,0.00800457,0.0
6273,293.115,100142.0,143.499,-0.0125448,0.00831522,0.0
6274,293.115,100142.0,143.499,-0.012545,0.0086385,0.0
6275,293.115,100142.0,143.499,-0.0125361,0.00897483,0.0
6276,293.115,100142.0,143.499,-0.0125167,0.00932462,0.0
6277,293.115,100142.0,143.499,-0.0124859,0.00968825,0.0
6278,293.115,100142.0,143.499,-0.0124423,0.0100661,0.0
6279,293.115,100142.0,143.499,-0.0123844,0.0104583,0.0
6280,293.115,100142.0,143.499,-0.0123108,0.0108652,0.0
6281,293.115,100142.0,143.499,-0.0122198,0.0112869,0.0
6282,293.115,100142.0,143.499,-0.0121095,0.0117235,0.0
6283,293.115,100142.0,143.499,-0.0119782,0.0121747,0.0
6284,293.115,100142.0,143.499,-0.0118237,0.0126405,0.0
