,T,p,p_rgh,Ux,Uy,Ux
82,293.117,100146.0,146.055,-0.00876035,9.81461e-05,0.0
83,293.117,100146.0,146.055,-0.00914324,0.000104682,0.0
84,293.117,100146.0,146.055,-0.00955278,0.000111754,0.0
85,293.117,100146.0,146.055,-0.0099915,0.000119424,0.0
86,293.117,100146.0,146.055,-0.0104623,0.000127765,0.0
87,293.117,100146.0,146.055,-0.0109684,0.000136859,0.0
88,293.117,100146.0,146.055,-0.0115138,0.000146799,0.0
89,293.117,100146.0,146.055,-0.0121029,0.000157681,0.0
90,293.117,100146.0,146.055,-0.0127411,0.000169604,0.0
91,293.117,100146.0,146.056,-0.0134347,0.000182632,0.0
92,293.117,100146.0,146.056,-0.0141914,0.00019674,0.0
93,293.117,100146.0,146.056,-0.0150197,0.000211706,0.0
94,293.117,100146.0,146.056,-0.0159293,0.000227006,0.0
95,293.117,100146.0,146.056,-0.0169299,0.000241725,0.0
96,293.116,100146.0,146.056,-0.0180289,0.000254587,0.0
97,293.114,100146.0,146.056,-0.0192287,0.0002641,0.0
98,293.111,100146.0,146.056,-0.0205206,0.00026872,0.0
99,293.104,100146.0,146.056,-0.0218792,0.000266722,0.0
100,293.094,100146.0,146.057,-0.0232567,0.000255668,0.0
101,293.078,100146.0,146.057,-0.0245816,0.000231993,0.0
102,293.055,100146.0,146.057,-0.0257644,0.000191758,0.0
103,293.023,100146.0,146.057,-0.0267116,0.000132873,0.0
104,292.981,100146.0,146.057,-0.0273429,5.78887e-05,0.0
105,292.929,100146.0,146.057,-0.0276008,-2.23124e-05,0.0
106,292.864,100146.0,146.057,-0.0274791,-8.93477e-05,0.0
107,292.786,100146.0,146.058,-0.0270005,-0.000153723,0.0
108,292.697,100146.0,146.058,-0.0261381,-0.000234458,0.0
109,292.599,100146.0,146.058,-0.024921,-0.000328519,0.0
110,292.496,100146.0,146.058,-0.0234007,-0.000424689,0.0
111,292.393,100146.0,146.058,-0.0216491,-0.000510309,0.0
112,292.293,100146.0,146.057,-0.0197501,-0.000574462,0.0
113,292.197,100146.0,146.057,-0.0177922,-0.000609375,0.0
114,292.108,100146.0,146.057,-0.0158627,-0.00061059,0.0
115,292.027,100146.0,146.057,-0.0140442,-0.00057653,0.0
116,291.953,100146.0,146.057,-0.0124125,-0.000507924,0.0
117,291.887,100146.0,146.057,-0.0110337,-0.000407329,0.0
118,291.829,100146.0,146.057,-0.00996142,-0.000279058,0.0
119,291.777,100146.0,146.057,-0.00923186,-0.000129239,0.0
120,291.731,100146.0,146.057,-0.00885415,3.42579e-05,0.0
121,291.69,100146.0,146.057,-0.00882165,0.000189959,0.0
122,291.651,100146.0,146.057,-0.00919126,0.000301347,0.0
123,291.612,100146.0,146.057,-0.00993178,0.000370239,0.0
124,291.574,100146.0,146.057,-0.0109531,0.000387758,0.0
125,291.535,100146.0,146.057,-0.0121494,0.000351511,0.0
126,291.494,100146.0,146.057,-0.0134176,0.000261302,0.0
127,291.45,100146.0,146.057,-0.0146829,0.000127708,0.0
128,291.401,100146.0,146.057,-0.0159086,-2.43408e-05,0.0
129,291.348,100146.0,146.057,-0.0170982,-0.000161649,0.0
130,291.289,100146.0,146.057,-0.0182885,-0.000252305,0.0
131,291.226,100146.0,146.057,-0.0195308,-0.000276315,0.0
132,291.158,100146.0,146.057,-0.0208678,-0.000232587,0.0
133,291.086,100146.0,146.057,-0.0223147,-0.000138493,0.0
134,291.012,100146.0,146.057,-0.0238526,-2.21494e-05,0.0
135,290.934,100146.0,146.058,-0.0254327,8.81738e-05,0.0
136,290.856,100146.0,146.058,-0.0269909,0.000172175,0.0
137,290.778,100146.0,146.058,-0.0284625,0.00022058,0.0
138,290.702,100146.0,146.058,-0.0297948,0.000233736,0.0
139,290.632,100146.0,146.058,-0.0309523,0.000217929,0.0
140,290.568,100146.0,146.058,-0.031917,0.000181642,0.0
141,290.514,100146.0,146.058,-0.0326863,0.000133034,0.0
142,290.469,100146.0,146.058,-0.0332695,7.8781e-05,0.0
143,290.434,100146.0,146.058,-0.0336851,2.38505e-05,0.0
144,290.408,100146.0,146.058,-0.0339576,-2.82281e-05,0.0
145,290.39,100146.0,146.058,-0.0341158,-7.48679e-05,0.0
146,290.377,100146.0,146.058,-0.0341908,-0.000113881,0.0
147,290.368,100146.0,146.058,-0.0342153,-0.000143207,0.0
148,290.362,100146.0,146.058,-0.0342214,-0.000161888,0.0
149,290.357,100146.0,146.058,-0.0342432,-0.000171842,0.0
150,290.353,100146.0,146.058,-0.0343161,-0.000172731,0.0
151,290.349,100146.0,146.058,-0.034473,-0.00016198,0.0
152,290.345,100146.0,146.058,-0.0347456,-0.000138047,0.0
153,290.341,100146.0,146.058,-0.035165,-9.99128e-05,0.0
154,290.336,100146.0,146.058,-0.03576,-4.67707e-05,0.0
155,290.331,100146.0,146.057,-0.0365572,2.20356e-05,0.0
156,290.326,100146.0,146.057,-0.03758,0.000106924,0.0
157,290.32,100146.0,146.057,-0.0388488,0.000207943,0.0
158,290.314,100146.0,146.057,-0.0403802,0.000324657,0.0
159,290.307,100146.0,146.057,-0.0421864,0.000456059,0.0
160,290.299,100146.0,146.057,-0.0442752,0.000600548,0.0
161,290.292,100146.0,146.057,-0.0466498,0.000755954,0.0
162,290.284,100146.0,146.057,-0.0493082,0.000919643,0.0
163,290.275,100146.0,146.057,-0.052244,0.00108866,0.0
164,290.266,100146.0,146.057,-0.0554463,0.00125994,0.0
165,290.257,100146.0,146.057,-0.0588999,0.00143046,0.0
166,290.248,100146.0,146.057,-0.0625867,0.00159751,0.0
167,290.239,100146.0,146.057,-0.0664855,0.00175878,0.0
168,290.23,100146.0,146.057,-0.0705735,0.00191248,0.0
169,290.22,100146.0,146.057,-0.0748265,0.00205735,0.0
170,290.211,100146.0,146.057,-0.0792197,0.00219267,0.0
171,290.202,100146.0,146.056,-0.0837285,0.00231816,0.0
172,290.192,100146.0,146.056,-0.0883284,0.00243394,0.0
173,290.183,100146.0,146.056,-0.0929956,0.00254034,0.0
174,290.173,100146.0,146.056,-0.0977066,0.00263778,0.0
175,290.164,100146.0,146.056,-0.102438,0.00272652,0.0
176,290.154,100146.0,146.056,-0.107166,0.00280646,0.0
177,290.145,100146.0,146.056,-0.111866,0.00287688,0.0
178,290.135,100146.0,146.056,-0.11651,0.0029362,0.0
179,290.126,100146.0,146.056,-0.121066,0.00298151,0.0
180,290.116,100146.0,146.056,-0.125494,0.00300817,0.0
181,290.106,100146.0,146.057,-0.129747,0.00300909,0.0
182,290.096,100146.0,146.057,-0.13376,0.00297374,0.0
183,290.086,100146.0,146.057,-0.137451,0.00288647,0.0
184,290.075,100146.0,146.057,-0.140707,0.00272452,0.0
185,290.065,100146.0,146.058,-0.143377,0.00245675,0.0
186,290.054,100146.0,146.059,-0.145249,0.00204095,0.0
187,290.043,100146.0,146.06,-0.146043,0.00140531,0.0
188,290.032,100146.0,146.061,-0.14549,0.000433796,0.0
189,290.016,100146.0,146.062,-0.143049,-0.000866264,0.0
190,289.995,100146.0,146.064,-0.138226,-0.00250217,0.0
191,289.966,100146.0,146.067,-0.130483,-0.00449639,0.0
192,289.927,100146.0,146.069,-0.119253,-0.00685738,0.0
193,289.875,100146.0,146.072,-0.104013,-0.00955009,0.0
194,289.807,100146.0,146.075,-0.0845118,-0.0124469,0.0
195,289.718,100146.0,146.077,-0.0612049,-0.0152044,0.0
196,289.602,100146.0,146.078,-0.0357125,-0.016946,0.0
197,289.444,100146.0,146.077,-0.0103096,-0.0154813,0.0
198,289.158,100146.0,146.077,0.0133766,-0.00172251,0.0
199,288.782,100146.0,146.076,0.0106685,0.00667828,0.0
200,298.761,100146.0,146.052,-0.010058,0.0214482,0.0
201,294.315,100146.0,146.053,-0.0161481,0.00244633,0.0
202,293.386,100146.0,146.053,-0.0172021,-0.0035522,0.0
203,293.184,100146.0,146.053,-0.0161111,-0.00399016,0.0
204,293.135,100146.0,146.054,-0.014483,-0.00321938,0.0
205,293.123,100146.0,146.054,-0.0129409,-0.00239225,0.0
206,293.119,100146.0,146.054,-0.0116453,-0.00174901,0.0
207,293.118,100146.0,146.054,-0.010592,-0.00128839,0.0
208,293.117,100146.0,146.054,-0.00974102,-0.000964642,0.0
209,293.117,100146.0,146.054,-0.0090517,-0.000735635,0.0
210,293.117,100146.0,146.054,-0.00849018,-0.000570894,0.0
211,293.117,100146.0,146.054,-0.00802991,-0.000449894,0.0
212,293.117,100146.0,146.054,-0.00765041,-0.000359074,0.0
213,293.117,100146.0,146.054,-0.00733594,-0.000289456,0.0
214,293.117,100146.0,146.054,-0.00707437,-0.000235028,0.0
215,293.117,100146.0,146.054,-0.00685629,-0.000191697,0.0
216,293.117,100146.0,146.054,-0.00667434,-0.000156626,0.0
217,293.117,100146.0,146.054,-0.0065227,-0.000127813,0.0
218,293.117,100146.0,146.054,-0.00639674,-0.000103815,0.0
219,293.117,100146.0,146.054,-0.00629275,-8.35749e-05,0.0
220,293.117,100146.0,146.054,-0.00620772,-6.63057e-05,0.0
221,293.117,100146.0,146.054,-0.00613919,-5.14085e-05,0.0
222,293.117,100146.0,146.054,-0.00608513,-3.84189e-05,0.0
223,293.117,100146.0,146.054,-0.00604389,-2.69658e-05,0.0
224,293.117,100146.0,146.054,-0.00601408,-1.67353e-05,0.0
225,293.117,100146.0,146.054,-0.00599461,-7.44271e-06,0.0
226,293.117,100146.0,146.054,-0.00598445,1.11299e-06,0.0
227,293.117,100146.0,146.054,-0.00598278,8.96418e-06,0.0
228,293.117,100146.0,146.054,-0.00598955,1.61347e-05,0.0
229,293.117,100146.0,146.054,-0.00600386,2.27237e-05,0.0
230,293.117,100146.0,146.054,-0.00602512,2.88168e-05,0.0
231,293.117,100146.0,146.054,-0.00605282,3.4494e-05,0.0
232,293.117,100146.0,146.054,-0.00608655,3.98314e-05,0.0
233,293.117,100146.0,146.054,-0.00612598,4.48967e-05,0.0
234,293.117,100146.0,146.054,-0.00617082,4.97483e-05,0.0
235,293.117,100146.0,146.054,-0.00622086,5.44357e-05,0.0
236,293.117,100146.0,146.054,-0.00627592,5.9001e-05,0.0
237,293.117,100146.0,146.054,-0.00633589,6.34803e-05,0.0
238,293.117,100146.0,146.054,-0.00640065,6.79052e-05,0.0
239,293.117,100146.0,146.054,-0.00647016,7.23043e-05,0.0
240,293.117,100146.0,146.054,-0.00654438,7.67033e-05,0.0
241,293.117,100146.0,146.054,-0.0066233,8.11263e-05,0.0
242,293.117,100146.0,146.054,-0.00670694,8.5596e-05,0.0
243,293.117,100146.0,146.054,-0.00679534,9.01339e-05,0.0
244,293.117,100146.0,146.054,-0.00688857,9.4761e-05,0.0
245,293.117,100146.0,146.054,-0.00698671,9.94977e-05,0.0
246,293.117,100146.0,146.054,-0.00708986,0.000104364,0.0
247,293.117,100146.0,146.054,-0.00719815,0.00010938,0.0
248,293.117,100146.0,146.054,-0.00731173,0.000114565,0.0
249,293.117,100146.0,146.054,-0.00743076,0.00011994,0.0
250,293.117,100146.0,146.054,-0.00755543,0.000125525,0.0
251,293.117,100146.0,146.054,-0.00768594,0.000131342,0.0
252,293.117,100146.0,146.054,-0.00782253,0.000137412,0.0
253,293.117,100146.0,146.054,-0.00796546,0.000143759,0.0
254,293.117,100146.0,146.054,-0.008115,0.000150406,0.0
255,293.117,100146.0,146.054,-0.00827146,0.000157379,0.0
256,293.117,100146.0,146.054,-0.00843517,0.000164705,0.0
257,293.117,100146.0,146.054,-0.0086065,0.000172415,0.0
258,293.117,100146.0,146.054,-0.00878584,0.000180541,0.0
259,293.117,100146.0,146.054,-0.00897362,0.000189117,0.0
260,293.117,100146.0,146.054,-0.00917032,0.000198184,0.0
261,293.117,100146.0,146.054,-0.00937643,0.000207784,0.0
262,293.117,100146.0,146.054,-0.00959251,0.000217961,0.0
263,293.117,100146.0,146.054,-0.00981916,0.000228765,0.0
264,293.117,100146.0,146.054,-0.010057,0.000240248,0.0
265,293.117,100146.0,146.054,-0.0103068,0.000252467,0.0
266,293.117,100146.0,146.054,-0.0105693,0.000265483,0.0
267,293.117,100146.0,146.054,-0.0108454,0.000279363,0.0
268,293.117,100146.0,146.054,-0.0111359,0.00029418,0.0
269,293.117,100146.0,146.054,-0.0114418,0.000310013,0.0
270,293.117,100146.0,146.054,-0.0117642,0.000326953,0.0
271,293.117,100146.0,146.054,-0.0121044,0.000345101,0.0
272,293.117,100146.0,146.054,-0.0124636,0.000364566,0.0
273,293.117,100146.0,146.054,-0.0128433,0.00038547,0.0
274,293.117,100146.0,146.054,-0.0132449,0.000407949,0.0
275,293.117,100146.0,146.055,-0.0136703,0.000432155,0.0
276,293.117,100146.0,146.055,-0.0141213,0.000458257,0.0
277,293.117,100146.0,146.055,-0.0146,0.000486443,0.0
278,293.117,100146.0,146.055,-0.0151089,0.00051692,0.0
279,293.117,100146.0,146.055,-0.0156503,0.000549922,0.0
280,293.117,100146.0,146.055,-0.0162274,0.000585718,0.0
281,293.117,100146.0,146.055,-0.0168432,0.00062462,0.0
282,293.117,100146.0,146.055,-0.0175015,0.000666984,0.0
283,293.117,100146.0,146.055,-0.0182063,0.000713233,0.0
284,293.117,100146.0,146.055,-0.0189624,0.00076387,0.0
285,293.117,100146.0,146.055,-0.0197753,0.000819513,0.0
286,293.117,100146.0,146.055,-0.0206513,0.000880912,0.0
287,293.117,100146.0,146.055,-0.0215979,0.000948995,0.0
288,293.117,100146.0,146.055,-0.0226239,0.00102492,0.0
289,293.117,100146.0,146.055,-0.0237404,0.00111016,0.0
290,293.117,100146.0,146.055,-0.024961,0.00120658,0.0
291,293.117,100146.0,146.056,-0.0263028,0.0013165,0.0
292,293.117,100146.0,146.056,-0.0277874,0.00144263,0.0
293,293.116,100146.0,146.056,-0.0294412,0.00158775,0.0
294,293.115,100146.0,146.056,-0.031295,0.00175388,0.0
295,293.112,100146.0,146.056,-0.0333798,0.0019406,0.0
296,293.107,100146.0,146.056,-0.0357185,0.00214212,0.0
297,293.096,100146.0,146.056,-0.0383121,0.00234327,0.0
298,293.078,100146.0,146.056,-0.0411221,0.00251596,0.0
299,293.048,100146.0,146.056,-0.0440572,0.00261914,0.0
300,293.003,100146.0,146.057,-0.0469722,0.00260515,0.0
301,292.942,100146.0,146.057,-0.0496829,0.00243283,0.0
302,292.862,100146.0,146.057,-0.0519963,0.00208246,0.0
303,292.764,100146.0,146.057,-0.0537424,0.00156542,0.0
304,292.651,100146.0,146.057,-0.0547967,0.000923921,0.0
305,292.523,100146.0,146.057,-0.055087,0.00021954,0.0
306,292.382,100146.0,146.058,-0.0546261,-0.000499557,0.0
307,292.234,100146.0,146.058,-0.0534482,-0.00121658,0.0
308,292.09,100146.0,146.058,-0.0516665,-0.00189442,0.0
309,291.954,100146.0,146.058,-0.0494306,-0.00248032,0.0
310,291.833,100146.0,146.058,-0.046898,-0.00293573,0.0
311,291.727,100146.0,146.058,-0.0442131,-0.00324204,0.0
312,291.637,100146.0,146.058,-0.041499,-0.003396,0.0
313,291.561,100146.0,146.057,-0.038858,-0.00340326,0.0
314,291.499,100146.0,146.057,-0.0363763,-0.00327341,0.0
315,291.448,100146.0,146.057,-0.034128,-0.00301772,0.0
316,291.409,100146.0,146.057,-0.0321782,-0.00264994,0.0
317,291.378,100146.0,146.057,-0.0305835,-0.00219017,0.0
318,291.356,100146.0,146.057,-0.0293923,-0.00166879,0.0
319,291.34,100146.0,146.057,-0.0286469,-0.00111879,0.0
320,291.329,100146.0,146.057,-0.0284032,-0.000539059,0.0
321,291.32,100146.0,146.057,-0.0288179,9.14082e-05,0.0
322,291.309,100146.0,146.057,-0.0299521,0.00073898,0.0
323,291.296,100146.0,146.057,-0.031747,0.00133894,0.0
324,291.276,100146.0,146.057,-0.0341584,0.00183664,0.0
325,291.247,100146.0,146.057,-0.037113,0.00220272,0.0
326,291.206,100146.0,146.057,-0.0405267,0.00243788,0.0
327,291.154,100146.0,146.057,-0.0443064,0.00257704,0.0
328,291.091,100146.0,146.057,-0.0483607,0.00267579,0.0
329,291.022,100146.0,146.057,-0.0525961,0.002784,0.0
330,290.95,100146.0,146.057,-0.0569112,0.00292423,0.0
331,290.881,100146.0,146.057,-0.0612005,0.00308479,0.0
332,290.815,100146.0,146.057,-0.0653655,0.00322954,0.0
333,290.755,100146.0,146.058,-0.0693264,0.00331684,0.0
334,290.701,100146.0,146.058,-0.0730257,0.00331598,0.0
335,290.652,100146.0,146.058,-0.0764264,0.0032146,0.0
336,290.608,100146.0,146.058,-0.0795051,0.00301788,0.0
337,290.571,100146.0,146.058,-0.0822482,0.00274355,0.0
338,290.541,100146.0,146.058,-0.0846498,0.00241574,0.0
339,290.516,100146.0,146.058,-0.0867122,0.00205972,0.0
340,290.497,100146.0,146.058,-0.088447,0.00169854,0.0
341,290.482,100146.0,146.058,-0.0898748,0.00135158,0.0
342,290.471,100146.0,146.058,-0.091025,0.00103427,0.0
343,290.463,100146.0,146.058,-0.0919342,0.000758231,0.0
344,290.457,100146.0,146.058,-0.0926446,0.000531692,0.0
345,290.452,100146.0,146.058,-0.0932018,0.000360086,0.0
346,290.447,100146.0,146.058,-0.0936527,0.00024661,0.0
347,290.443,100146.0,146.058,-0.0940446,0.000192745,0.0
348,290.439,100146.0,146.058,-0.0944241,0.000198352,0.0
349,290.435,100146.0,146.058,-0.0948337,0.000261609,0.0
350,290.431,100146.0,146.058,-0.0953129,0.000380833,0.0
351,290.426,100146.0,146.058,-0.0959,0.000553761,0.0
352,290.422,100146.0,146.058,-0.0966283,0.000777152,0.0
353,290.417,100146.0,146.058,-0.0975266,0.00104705,0.0
354,290.413,100146.0,146.058,-0.0986191,0.00135872,0.0
355,290.408,100146.0,146.057,-0.0999252,0.00170668,0.0
356,290.404,100146.0,146.057,-0.101459,0.00208478,0.0
357,290.4,100146.0,146.057,-0.103229,0.00248629,0.0
358,290.396,100146.0,146.057,-0.105238,0.00290401,0.0
359,290.392,100146.0,146.057,-0.107485,0.00333043,0.0
360,290.389,100146.0,146.057,-0.109962,0.00375789,0.0
361,290.385,100146.0,146.057,-0.112658,0.00417882,0.0
362,290.383,100146.0,146.057,-0.115557,0.00458593,0.0
363,290.38,100146.0,146.057,-0.118638,0.00497245,0.0
364,290.378,100146.0,146.057,-0.121878,0.00533239,0.0
365,290.377,100146.0,146.057,-0.125252,0.00566068,0.0
366,290.376,100146.0,146.057,-0.12873,0.0059533,0.0
367,290.375,100146.0,146.057,-0.132284,0.00620734,0.0
368,290.375,100146.0,146.057,-0.135884,0.00642097,0.0
369,290.375,100146.0,146.057,-0.139501,0.00659336,0.0
370,290.376,100146.0,146.057,-0.143103,0.00672445,0.0
371,290.378,100146.0,146.056,-0.146664,0.00681476,0.0
372,290.379,100146.0,146.056,-0.150155,0.00686514,0.0
373,290.382,100146.0,146.056,-0.153551,0.00687646,0.0
374,290.384,100146.0,146.056,-0.156824,0.00684923,0.0
375,290.387,100146.0,146.056,-0.159952,0.00678325,0.0
376,290.39,100146.0,146.056,-0.162909,0.00667712,0.0
377,290.394,100146.0,146.056,-0.16567,0.0065277,0.0
378,290.398,100146.0,146.056,-0.168205,0.00632951,0.0
379,290.402,100146.0,146.056,-0.170484,0.00607388,0.0
380,290.406,100146.0,146.056,-0.172468,0.00574805,0.0
381,290.41,100146.0,146.056,-0.174111,0.00533377,0.0
382,290.414,100146.0,146.057,-0.175352,0.00480528,0.0
383,290.419,100146.0,146.057,-0.176114,0.00412605,0.0
384,290.422,100146.0,146.057,-0.176293,0.00324535,0.0
385,290.426,100146.0,146.058,-0.175747,0.00209731,0.0
386,290.428,100146.0,146.058,-0.174288,0.000603104,0.0
387,290.427,100146.0,146.059,-0.171725,-0.00132738,0.0
388,290.418,100146.0,146.06,-0.167808,-0.00377649,0.0
389,290.399,100146.0,146.062,-0.162367,-0.00683788,0.0
390,290.37,100146.0,146.063,-0.155054,-0.0105906,0.0
391,290.327,100146.0,146.066,-0.145425,-0.0150927,0.0
392,290.265,100146.0,146.068,-0.132988,-0.0203403,0.0
393,290.181,100146.0,146.071,-0.117287,-0.0262011,0.0
394,290.067,100146.0,146.073,-0.0980901,-0.0322929,0.0
395,289.915,100146.0,146.075,-0.0757207,-0.0377215,0.0
396,289.717,100146.0,146.076,-0.051435,-0.0405066,0.0
397,289.462,100146.0,146.076,-0.0273873,-0.0365028,0.0
398,289.131,100146.0,146.076,-0.00469392,-0.0173453,0.0
399,288.676,100146.0,146.076,0.00922485,0.0134781,0.0
400,299.077,100146.0,146.051,-0.00801655,0.0332794,0.0
401,294.423,100146.0,146.053,-0.0135751,0.00794404,0.0
402,293.406,100146.0,146.053,-0.016095,-0.00261685,0.0
403,293.185,100146.0,146.054,-0.016307,-0.00466626,0.0
404,293.134,100146.0,146.054,-0.0156698,-0.00430399,0.0
405,293.122,100146.0,146.054,-0.014788,-0.00348748,0.0
406,293.119,100146.0,146.054,-0.0139057,-0.00273629,0.0
407,293.118,100146.0,146.054,-0.0131011,-0.00214287,0.0
408,293.117,100146.0,146.054,-0.0123935,-0.00169178,0.0
409,293.117,100146.0,146.054,-0.0117811,-0.0013501,0.0
410,293.117,100146.0,146.054,-0.0112552,-0.00108893,0.0
411,293.117,100146.0,146.054,-0.0108051,-0.000886606,0.0
412,293.117,100146.0,146.054,-0.0104205,-0.000727547,0.0
413,293.117,100146.0,146.054,-0.010092,-0.000600664,0.0
414,293.117,100146.0,146.054,-0.00981159,-0.000498027,0.0
415,293.117,100146.0,146.054,-0.00957248,-0.000413907,0.0
416,293.117,100146.0,146.054,-0.00936892,-0.000344117,0.0
417,293.117,100146.0,146.054,-0.00919615,-0.000285552,0.0
418,293.117,100146.0,146.054,-0.00905015,-0.000235884,0.0
419,293.117,100146.0,146.054,-0.00892758,-0.000193339,0.0
420,293.117,100146.0,146.054,-0.00882566,-0.000156553,0.0
421,293.117,100146.0,146.054,-0.008742,-0.000124459,0.0
422,293.117,100146.0,146.054,-0.00867464,-9.62133e-05,0.0
423,293.117,100146.0,146.054,-0.00862188,-7.11344e-05,0.0
424,293.117,100146.0,146.054,-0.00858229,-4.866e-05,0.0
425,293.117,100146.0,146.054,-0.00855467,-2.82995e-05,0.0
426,293.117,100146.0,146.054,-0.00853798,-9.56971e-06,0.0
