,T,p,p_rgh,Ux,Uy,Ux
11247,293.115,100140.0,143.755,-0.00840065,0.00378918,0.0
11248,293.115,100140.0,143.755,-0.00840248,0.00388112,0.0
11249,293.115,100140.0,143.755,-0.00840198,0.00397423,0.0
11250,293.115,100140.0,143.755,-0.00839905,0.00406851,0.0
11251,293.115,100140.0,143.754,-0.0083936,0.00416395,0.0
11252,293.115,100140.0,143.754,-0.00838552,0.00426054,0.0
11253,293.115,100140.0,143.754,-0.0083747,0.00435827,0.0
11254,293.115,100140.0,143.754,-0.00836102,0.00445713,0.0
11255,293.115,100140.0,143.754,-0.00834438,0.00455708,0.0
11256,293.115,100140.0,143.754,-0.00832463,0.00465811,0.0
11257,293.115,100140.0,143.754,-0.00830164,0.00476018,0.0
11258,293.115,100140.0,143.754,-0.00827528,0.00486325,0.0
11259,293.115,100140.0,143.754,-0.0082454,0.00496729,0.0
11260,293.115,100140.0,143.754,-0.00821185,0.00507222,0.0
11261,293.115,100140.0,143.754,-0.00817448,0.00517801,0.0
11262,293.115,100140.0,143.754,-0.00813312,0.00528458,0.0
11263,293.115,100140.0,143.754,-0.00808762,0.00539184,0.0
11264,293.115,100140.0,143.754,-0.0080378,0.00549972,0.0
11265,293.115,100140.0,143.754,-0.00798349,0.0056081,0.0
11266,293.115,100140.0,143.754,-0.00792451,0.00571689,0.0
11267,293.115,100140.0,143.754,-0.00786068,0.00582596,0.0
11268,293.115,100140.0,143.754,-0.00779181,0.00593518,0.0
11269,293.115,100140.0,143.754,-0.00771773,0.00604438,0.0
11270,293.115,100140.0,143.754,-0.00763824,0.00615342,0.0
11271,293.115,100140.0,143.754,-0.00755316,0.00626211,0.0
11272,293.115,100140.0,143.754,-0.0074623,0.00637025,0.0
11273,293.115,100140.0,143.754,-0.00736546,0.00647764,0.0
11274,293.115,100140.0,143.754,-0.00726248,0.00658404,0.0
11275,293.115,100140.0,143.754,-0.00715318,0.00668921,0.0
11276,293.115,100140.0,143.754,-0.00703737,0.00679288,0.0
11277,293.115,100140.0,143.754,-0.00691489,0.00689477,0.0
11278,293.115,100140.0,143.754,-0.00678559,0.00699456,0.0
11279,293.115,100140.0,143.754,-0.00664932,0.00709195,0.0
11280,293.115,100140.0,143.754,-0.00650594,0.00718657,0.0
11281,293.115,100140.0,143.754,-0.00635533,0.00727807,0.0
11282,293.115,100140.0,143.754,-0.00619739,0.00736607,0.0
11283,293.115,100140.0,143.754,-0.00603203,0.00745015,0.0
11284,293.115,100140.0,143.754,-0.00585919,0.0075299,0.0
11285,293.115,100140.0,143.754,-0.00567883,0.00760488,0.0
11286,293.115,100140.0,143.754,-0.00549093,0.00767462,0.0
11287,293.115,100140.0,143.754,-0.00529551,0.00773865,0.0
11288,293.115,100140.0,143.754,-0.00509261,0.00779649,0.0
11289,293.115,100140.0,143.754,-0.0048823,0.00784763,0.0
11290,293.115,100140.0,143.754,-0.00466469,0.00789156,0.0
11291,293.115,100140.0,143.754,-0.00443995,0.00792776,0.0
11292,293.115,100140.0,143.754,-0.00420826,0.00795572,0.0
11293,293.115,100140.0,143.754,-0.00396984,0.00797489,0.0
11294,293.115,100140.0,143.754,-0.00372499,0.00798476,0.0
11295,293.115,100140.0,143.754,-0.00347402,0.00798481,0.0
11296,293.115,100140.0,143.754,-0.0032173,0.00797452,0.0
11297,293.115,100140.0,143.754,-0.00295524,0.00795341,0.0
11298,293.115,100140.0,143.754,-0.00268831,0.00792098,0.0
11299,293.115,100140.0,143.754,-0.00241701,0.0078768,0.0
11300,293.115,100140.0,143.754,-0.00214192,0.00782042,0.0
11301,293.115,100140.0,143.754,-0.00186362,0.00775147,0.0
11302,293.115,100140.0,143.754,-0.00158278,0.00766957,0.0
11303,293.115,100140.0,143.754,-0.00130008,0.00757441,0.0
11304,293.115,100140.0,143.754,-0.00101627,0.00746574,0.0
11305,293.115,100140.0,143.754,-0.000732105,0.00734333,0.0
11306,293.115,100140.0,143.754,-0.000448391,0.00720704,0.0
11307,293.115,100140.0,143.754,-0.000166038,0.00705678,0.0
11308,293.115,100140.0,143.754,0.000114248,0.0068925,0.0
11309,293.115,100140.0,143.754,0.00039168,0.00671423,0.0
11310,293.115,100140.0,143.754,0.000665034,0.00652217,0.0
11311,293.115,100140.0,143.754,0.000933612,0.00631647,0.0
11312,293.115,100140.0,143.754,0.0011965,0.0060974,0.0
11313,293.115,100140.0,143.754,0.00145285,0.00586531,0.0
11314,293.115,100140.0,143.754,0.00170179,0.00562065,0.0
11315,293.115,100140.0,143.754,0.00194248,0.00536387,0.0
11316,293.115,100140.0,143.754,0.00217412,0.00509556,0.0
11317,293.115,100140.0,143.753,0.00239594,0.00481642,0.0
11318,293.115,100140.0,143.753,0.00260722,0.00452713,0.0
11319,293.115,100140.0,143.753,0.00280731,0.00422848,0.0
11320,293.115,100140.0,143.753,0.00299562,0.00392134,0.0
11321,293.115,100140.0,143.753,0.0031716,0.00360662,0.0
11322,293.115,100140.0,143.753,0.0033348,0.00328525,0.0
11323,293.115,100140.0,143.753,0.00348484,0.00295825,0.0
11324,293.115,100140.0,143.753,0.00362143,0.00262665,0.0
11325,293.115,100140.0,143.753,0.00374436,0.00229149,0.0
11326,293.115,100140.0,143.753,0.00385353,0.00195386,0.0
11327,293.115,100140.0,143.753,0.00394888,0.00161483,0.0
11328,293.115,100140.0,143.753,0.00403049,0.00127547,0.0
11329,293.115,100140.0,143.753,0.00409849,0.000936837,0.0
11330,293.115,100140.0,143.753,0.00415313,0.000599973,0.0
11331,293.115,100140.0,143.753,0.00419472,0.000265874,0.0
11332,293.115,100140.0,143.753,0.0042236,-6.45239e-05,0.0
11333,293.115,100140.0,143.753,0.00424024,-0.000390147,0.0
11334,293.115,100140.0,143.753,0.00424531,-0.000710236,0.0
11335,293.115,100140.0,143.753,0.0042393,-0.00102396,0.0
11336,293.115,100140.0,143.753,0.00422289,-0.00133057,0.0
11337,293.115,100140.0,143.753,0.0041968,-0.00162937,0.0
11338,293.115,100140.0,143.753,0.00416174,-0.00191972,0.0
11339,293.115,100140.0,143.753,0.0041185,-0.00220111,0.0
11340,293.115,100140.0,143.753,0.00406786,-0.00247304,0.0
11341,293.115,100140.0,143.753,0.00401063,-0.00273514,0.0
11342,293.115,100140.0,143.753,0.00394765,-0.00298709,0.0
11343,293.115,100140.0,143.753,0.00387974,-0.00322864,0.0
11344,293.115,100140.0,143.753,0.0038077,-0.00345962,0.0
11345,293.115,100140.0,143.753,0.00373236,-0.00367992,0.0
11346,293.115,100140.0,143.753,0.00365447,-0.00388951,0.0
11347,293.115,100140.0,143.753,0.0035748,-0.00408842,0.0
11348,293.115,100140.0,143.753,0.00349407,-0.00427674,0.0
11349,293.115,100140.0,143.753,0.00341297,-0.0044546,0.0
11350,293.115,100140.0,143.753,0.00333216,-0.00462218,0.0
11351,293.115,100140.0,143.753,0.00325224,-0.00477971,0.0
11352,293.115,100140.0,143.753,0.00317379,-0.00492745,0.0
11353,293.115,100140.0,143.753,0.00309732,-0.0050657,0.0
11354,293.115,100140.0,143.753,0.00302331,-0.00519477,0.0
11355,293.115,100140.0,143.753,0.00295219,-0.00531503,0.0
11356,293.115,100140.0,143.753,0.00288432,-0.00542684,0.0
11357,293.115,100140.0,143.753,0.00282005,-0.00553057,0.0
11358,293.115,100140.0,143.753,0.00275967,-0.00562661,0.0
11359,293.115,100140.0,143.753,0.00270342,-0.00571535,0.0
11360,293.115,100140.0,143.753,0.00265151,-0.00579719,0.0
11361,293.115,100140.0,143.753,0.0026041,-0.0058725,0.0
11362,293.115,100140.0,143.753,0.00256131,-0.00594168,0.0
11363,293.115,100140.0,143.753,0.00252323,-0.0060051,0.0
11364,293.115,100140.0,143.753,0.0024899,-0.00606314,0.0
11365,293.115,100140.0,143.753,0.00246135,-0.00611614,0.0
11366,293.115,100140.0,143.753,0.00243758,-0.00616444,0.0
11367,293.115,100140.0,143.753,0.00241855,-0.00620838,0.0
11368,293.115,100140.0,143.753,0.0024042,-0.00624825,0.0
11369,293.115,100140.0,143.753,0.00239445,-0.00628437,0.0
11370,293.115,100140.0,143.754,0.00238921,-0.00631699,0.0
11371,293.115,100140.0,143.754,0.00238836,-0.00634639,0.0
11372,293.115,100140.0,143.754,0.00239175,-0.0063728,0.0
11373,293.115,100140.0,143.754,0.00239926,-0.00639646,0.0
11374,293.115,100140.0,143.754,0.00241071,-0.00641757,0.0
11375,293.115,100140.0,143.754,0.00242594,-0.00643634,0.0
11376,293.115,100140.0,143.754,0.00244477,-0.00645293,0.0
11377,293.115,100140.0,143.754,0.00246703,-0.00646751,0.0
11378,293.115,100140.0,143.754,0.00249251,-0.00648025,0.0
11379,293.115,100140.0,143.754,0.00252102,-0.00649132,0.0
11380,293.115,100140.0,143.754,0.00255237,-0.00650092,0.0
11381,293.115,100140.0,143.754,0.00258636,-0.00650949,0.0
11382,293.115,100140.0,143.754,0.00262275,-0.00651797,0.0
11383,293.115,100140.0,143.754,0.00266136,-0.00652855,0.0
11384,293.115,100140.0,143.754,0.00270199,-0.0065466,0.0
11385,293.115,100140.0,143.754,0.00274439,-0.00658478,0.0
11386,293.114,100140.0,143.754,0.00278829,-0.00667171,0.0
11387,293.113,100140.0,143.754,0.00283323,-0.00686927,0.0
11388,293.11,100140.0,143.754,0.0028782,-0.00730444,0.0
11389,293.105,100140.0,143.754,0.00292106,-0.00822311,0.0
11390,293.095,100140.0,143.754,0.00295718,-0.0100728,0.0
11391,293.076,100140.0,143.754,0.00297731,-0.0136149,0.0
11392,293.04,100140.0,143.754,0.00296473,-0.0200573,0.0
11393,292.976,100140.0,143.755,0.00289273,-0.0311823,0.0
11394,292.859,100140.0,143.756,0.00272316,-0.0494137,0.0
11395,292.648,100140.0,143.759,0.00241305,-0.0776164,0.0
11396,292.264,100140.0,143.763,0.00192127,-0.117816,0.0
11397,291.591,100140.0,143.771,0.00125524,-0.166209,0.0
11398,290.498,100140.0,143.783,0.000505822,-0.198321,0.0
11399,288.985,100140.0,143.801,-7.78164e-06,-0.139758,0.0
11400,303.367,100140.0,143.641,-0.00037195,0.200443,0.0
11401,297.534,100140.0,143.705,-0.00258467,0.168536,0.0
11402,294.871,100140.0,143.735,-0.00439644,0.0939773,0.0
11403,293.798,100140.0,143.747,-0.00554323,0.046254,0.0
11404,293.379,100140.0,143.752,-0.00620159,0.02162,0.0
11405,293.218,100140.0,143.753,-0.00656909,0.0100185,0.0
11406,293.155,100140.0,143.754,-0.00677803,0.004858,0.0
11407,293.131,100140.0,143.754,-0.00690606,0.00266556,0.0
11408,293.121,100140.0,143.754,-0.00699471,0.00177843,0.0
11409,293.118,100140.0,143.755,-0.0070648,0.00144571,0.0
11410,293.116,100140.0,143.755,-0.00712619,0.00134222,0.0
11411,293.116,100140.0,143.755,-0.00718332,0.00133161,0.0
11412,293.116,100140.0,143.755,-0.00723808,0.00135827,0.0
11413,293.116,100140.0,143.755,-0.00729124,0.00140005,0.0
11414,293.116,100140.0,143.755,-0.00734312,0.00144834,0.0
11415,293.116,100140.0,143.755,-0.00739381,0.00149986,0.0
11416,293.116,100140.0,143.755,-0.00744334,0.00155336,0.0
11417,293.116,100140.0,143.755,-0.00749171,0.00160838,0.0
11418,293.116,100140.0,143.755,-0.00753892,0.00166476,0.0
11419,293.115,100140.0,143.755,-0.00758494,0.0017224,0.0
11420,293.115,100140.0,143.755,-0.00762976,0.00178127,0.0
11421,293.115,100140.0,143.755,-0.00767336,0.00184134,0.0
11422,293.115,100140.0,143.755,-0.00771574,0.00190259,0.0
11423,293.115,100140.0,143.755,-0.00775687,0.001965,0.0
11424,293.115,100140.0,143.755,-0.00779674,0.00202856,0.0
11425,293.115,100140.0,143.755,-0.00783534,0.00209325,0.0
11426,293.115,100140.0,143.755,-0.00787264,0.00215906,0.0
11427,293.115,100140.0,143.755,-0.00790864,0.00222597,0.0
11428,293.115,100140.0,143.755,-0.0079433,0.00229398,0.0
11429,293.115,100140.0,143.755,-0.00797662,0.00236308,0.0
11430,293.115,100140.0,143.755,-0.00800857,0.00243326,0.0
11431,293.115,100140.0,143.755,-0.00803912,0.00250451,0.0
11432,293.115,100140.0,143.755,-0.00806826,0.00257684,0.0
11433,293.115,100140.0,143.755,-0.00809596,0.00265024,0.0
11434,293.115,100140.0,143.755,-0.00812218,0.00272471,0.0
11435,293.115,100140.0,143.755,-0.00814689,0.00280026,0.0
11436,293.115,100140.0,143.755,-0.00817006,0.00287687,0.0
11437,293.115,100140.0,143.755,-0.00819165,0.00295456,0.0
11438,293.115,100140.0,143.755,-0.00821162,0.00303332,0.0
11439,293.115,100140.0,143.755,-0.00822993,0.00311317,0.0
11440,293.115,100140.0,143.755,-0.00824653,0.00319409,0.0
11441,293.115,100140.0,143.755,-0.00826136,0.00327611,0.0
11442,293.115,100140.0,143.755,-0.00827437,0.00335921,0.0
11443,293.115,100140.0,143.755,-0.0082855,0.0034434,0.0
11444,293.115,100140.0,143.755,-0.00829469,0.00352868,0.0
11445,293.115,100140.0,143.755,-0.00830187,0.00361506,0.0
11446,293.115,100140.0,143.755,-0.00830697,0.00370253,0.0
11447,293.115,100140.0,143.755,-0.00830992,0.0037911,0.0
11448,293.115,100140.0,143.754,-0.00831062,0.00388075,0.0
11449,293.115,100140.0,143.754,-0.00830899,0.00397148,0.0
11450,293.115,100140.0,143.754,-0.00830495,0.00406329,0.0
11451,293.115,100140.0,143.754,-0.0082984,0.00415616,0.0
11452,293.115,100140.0,143.754,-0.00828923,0.00425008,0.0
11453,293.115,100140.0,143.754,-0.00827734,0.00434502,0.0
11454,293.115,100140.0,143.754,-0.00826262,0.00444097,0.0
11455,293.115,100140.0,143.754,-0.00824495,0.0045379,0.0
11456,293.115,100140.0,143.754,-0.00822421,0.00463577,0.0
11457,293.115,100140.0,143.754,-0.00820027,0.00473456,0.0
11458,293.115,100140.0,143.754,-0.008173,0.00483421,0.0
11459,293.115,100140.0,143.754,-0.00814226,0.00493467,0.0
11460,293.115,100140.0,143.754,-0.00810792,0.0050359,0.0
11461,293.115,100140.0,143.754,-0.00806981,0.00513782,0.0
11462,293.115,100140.0,143.754,-0.0080278,0.00524035,0.0
11463,293.115,100140.0,143.754,-0.00798173,0.00534343,0.0
11464,293.115,100140.0,143.754,-0.00793143,0.00544695,0.0
11465,293.115,100140.0,143.754,-0.00787676,0.00555081,0.0
11466,293.115,100140.0,143.754,-0.00781753,0.0056549,0.0
11467,293.115,100140.0,143.754,-0.00775358,0.0057591,0.0
11468,293.115,100140.0,143.754,-0.00768474,0.00586326,0.0
11469,293.115,100140.0,143.754,-0.00761084,0.00596723,0.0
11470,293.115,100140.0,143.754,-0.0075317,0.00607086,0.0
11471,293.115,100140.0,143.754,-0.00744716,0.00617396,0.0
11472,293.115,100140.0,143.754,-0.00735704,0.00627634,0.0
11473,293.115,100140.0,143.754,-0.00726117,0.00637778,0.0
11474,293.115,100140.0,143.754,-0.00715939,0.00647807,0.0
11475,293.115,100140.0,143.754,-0.00705153,0.00657695,0.0
11476,293.115,100140.0,143.754,-0.00693745,0.00667418,0.0
11477,293.115,100140.0,143.754,-0.00681699,0.00676947,0.0
11478,293.115,100140.0,143.754,-0.00669001,0.00686253,0.0
11479,293.115,100140.0,143.754,-0.00655639,0.00695304,0.0
11480,293.115,100140.0,143.754,-0.00641601,0.00704068,0.0
11481,293.115,100140.0,143.754,-0.00626877,0.00712509,0.0
11482,293.115,100140.0,143.754,-0.00611458,0.00720591,0.0
11483,293.115,100140.0,143.754,-0.00595338,0.00728276,0.0
11484,293.115,100140.0,143.754,-0.00578512,0.00735523,0.0
11485,293.115,100140.0,143.754,-0.00560977,0.0074229,0.0
11486,293.115,100140.0,143.754,-0.00542734,0.00748534,0.0
11487,293.115,100140.0,143.754,-0.00523785,0.00754211,0.0
11488,293.115,100140.0,143.754,-0.00504136,0.00759275,0.0
11489,293.115,100140.0,143.754,-0.00483795,0.0076368,0.0
11490,293.115,100140.0,143.754,-0.00462774,0.00767377,0.0
11491,293.115,100140.0,143.754,-0.0044109,0.00770319,0.0
11492,293.115,100140.0,143.754,-0.00418761,0.00772457,0.0
11493,293.115,100140.0,143.754,-0.0039581,0.00773742,0.0
11494,293.115,100140.0,143.754,-0.00372266,0.00774126,0.0
11495,293.115,100140.0,143.754,-0.00348159,0.00773562,0.0
11496,293.115,100140.0,143.754,-0.00323525,0.00772004,0.0
11497,293.115,100140.0,143.754,-0.00298404,0.00769406,0.0
11498,293.115,100140.0,143.754,-0.00272839,0.00765724,0.0
11499,293.115,100140.0,143.754,-0.00246881,0.00760919,0.0
11500,293.115,100140.0,143.754,-0.0022058,0.00754951,0.0
11501,293.115,100140.0,143.754,-0.00193996,0.00747786,0.0
11502,293.115,100140.0,143.754,-0.00167188,0.00739392,0.0
11503,293.115,100140.0,143.754,-0.00140222,0.00729741,0.0
11504,293.115,100140.0,143.754,-0.00113166,0.00718811,0.0
11505,293.115,100140.0,143.754,-0.000860924,0.00706583,0.0
11506,293.115,100140.0,143.754,-0.000590746,0.00693046,0.0
11507,293.115,100140.0,143.754,-0.000321908,0.00678192,0.0
11508,293.115,100140.0,143.754,-5.52785e-05,0.00662026,0.0
11509,293.115,100140.0,143.754,0.000208653,0.00644535,0.0
11510,293.115,100140.0,143.754,0.000468751,0.00625755,0.0
11511,293.115,100140.0,143.754,0.000724233,0.00605694,0.0
11512,293.115,100140.0,143.754,0.00097433,0.00584383,0.0
11513,293.115,100140.0,143.754,0.0012183,0.00561851,0.0
11514,293.115,100140.0,143.754,0.00145528,0.00538144,0.0
11515,293.115,100140.0,143.754,0.00168451,0.00513303,0.0
11516,293.115,100140.0,143.754,0.00190534,0.00487384,0.0
11517,293.115,100140.0,143.754,0.00211699,0.00460452,0.0
11518,293.115,100140.0,143.753,0.00231883,0.00432571,0.0
11519,293.115,100140.0,143.753,0.00251027,0.00403814,0.0
11520,293.115,100140.0,143.753,0.00269078,0.00374262,0.0
11521,293.115,100140.0,143.753,0.00285986,0.00343997,0.0
11522,293.115,100140.0,143.753,0.00301708,0.00313109,0.0
11523,293.115,100140.0,143.753,0.00316212,0.00281688,0.0
11524,293.115,100140.0,143.753,0.00329471,0.00249831,0.0
11525,293.115,100140.0,143.753,0.00341466,0.00217635,0.0
11526,293.115,100140.0,143.753,0.00352187,0.00185198,0.0
11527,293.115,100140.0,143.753,0.0036163,0.0015262,0.0
11528,293.115,100140.0,143.753,0.003698,0.00119999,0.0
11529,293.115,100140.0,143.753,0.00376711,0.000874331,0.0
11530,293.115,100140.0,143.753,0.00382383,0.000550173,0.0
11531,293.115,100140.0,143.753,0.00386846,0.000228447,0.0
11532,293.115,100140.0,143.753,0.00390132,-8.99438e-05,0.0
11533,293.115,100140.0,143.753,0.0039228,-0.000404121,0.0
11534,293.115,100140.0,143.753,0.00393352,-0.000713276,0.0
11535,293.115,100140.0,143.753,0.00393394,-0.00101667,0.0
11536,293.115,100140.0,143.753,0.00392466,-0.00131356,0.0
11537,293.115,100140.0,143.753,0.0039063,-0.00160333,0.0
11538,293.115,100140.0,143.753,0.00387955,-0.0018854,0.0
11539,293.115,100140.0,143.753,0.0038451,-0.00215923,0.0
11540,293.115,100140.0,143.753,0.0038037,-0.00242439,0.0
11541,293.115,100140.0,143.753,0.00375606,-0.0026805,0.0
11542,293.115,100140.0,143.753,0.00370295,-0.00292724,0.0
11543,293.115,100140.0,143.753,0.00364512,-0.00316435,0.0
11544,293.115,100140.0,143.753,0.00358331,-0.00339167,0.0
11545,293.115,100140.0,143.753,0.00351827,-0.00360907,0.0
11546,293.115,100140.0,143.753,0.00345071,-0.0038165,0.0
11547,293.115,100140.0,143.753,0.00338133,-0.00401397,0.0
11548,293.115,100140.0,143.753,0.00331079,-0.00420152,0.0
11549,293.115,100140.0,143.753,0.00323975,-0.00437926,0.0
11550,293.115,100140.0,143.753,0.00316881,-0.00454732,0.0
11551,293.115,100140.0,143.753,0.00309854,-0.0047059,0.0
11552,293.115,100140.0,143.753,0.00302949,-0.00485522,0.0
11553,293.115,100140.0,143.753,0.00296212,-0.00499553,0.0
11554,293.115,100140.0,143.753,0.0028969,-0.00512711,0.0
11555,293.115,100140.0,143.753,0.00283423,-0.00525027,0.0
11556,293.115,100140.0,143.753,0.00277447,-0.00536532,0.0
11557,293.115,100140.0,143.753,0.00271795,-0.00547261,0.0
11558,293.115,100140.0,143.753,0.00266496,-0.00557247,0.0
11559,293.115,100140.0,143.753,0.00261573,-0.00566525,0.0
11560,293.115,100140.0,143.753,0.00257047,-0.0057513,0.0
11561,293.115,100140.0,143.753,0.00252933,-0.00583098,0.0
11562,293.115,100140.0,143.753,0.00249246,-0.00590463,0.0
11563,293.115,100140.0,143.753,0.00245993,-0.00597261,0.0
11564,293.115,100140.0,143.753,0.00243182,-0.00603523,0.0
11565,293.115,100140.0,143.753,0.00240816,-0.00609284,0.0
11566,293.115,100140.0,143.753,0.00238895,-0.00614573,0.0
11567,293.115,100140.0,143.753,0.00237418,-0.00619422,0.0
11568,293.115,100140.0,143.753,0.00236379,-0.00623859,0.0
11569,293.115,100140.0,143.753,0.00235773,-0.00627911,0.0
11570,293.115,100140.0,143.754,0.00235592,-0.00631604,0.0
11571,293.115,100140.0,143.754,0.00235824,-0.00634963,0.0
11572,293.115,100140.0,143.754,0.00236459,-0.00638011,0.0
11573,293.115,100140.0,143.754,0.00237483,-0.0064077,0.0
11574,293.115,100140.0,143.754,0.00238883,-0.00643258,0.0
11575,293.115,100140.0,143.754,0.00240642,-0.00645494,0.0
11576,293.115,100140.0,143.754,0.00242746,-0.00647496,0.0
11577,293.115,100140.0,143.754,0.00245176,-0.00649279,0.0
11578,293.115,100140.0,143.754,0.00247914,-0.00650859,0.0
11579,293.115,100140.0,143.754,0.00250945,-0.00652252,0.0
11580,293.115,100140.0,143.754,0.00254248,-0.0065348,0.0
11581,293.115,100140.0,143.754,0.00257804,-0.00654586,0.0
11582,293.115,100140.0,143.754,0.00261592,-0.00655662,0.0
11583,293.115,100140.0,143.754,0.00265596,-0.00656928,0.0
11584,293.115,100140.0,143.754,0.00269795,-0.0065892,0.0
11585,293.115,100140.0,143.754,0.00274166,-0.006629,0.0
11586,293.114,100140.0,143.754,0.00278684,-0.00671717,0.0
11587,293.113,100140.0,143.754,0.00283299,-0.00691528,0.0
11588,293.11,100140.0,143.754,0.00287914,-0.00734945,0.0
11589,293.105,100140.0,143.754,0.00292313,-0.00826378,0.0
11590,293.095,100140.0,143.754,0.00296032,-0.0101022,0.0
11591,293.076,100140.0,143.754,0.00298145,-0.0136201,0.0
11592,293.041,100140.0,143.754,0.00296983,-0.0200166,0.0
11593,292.977,100140.0,143.755,0.00289876,-0.0310635,0.0
11594,292.861,100140.0,143.756,0.00273002,-0.0491762,0.0
11595,292.65,100140.0,143.759,0.00242047,-0.0772195,0.0
11596,292.267,100140.0,143.763,0.00192857,-0.117241,0.0
11597,291.595,100140.0,143.771,0.00126117,-0.165509,0.0
11598,290.502,100140.0,143.784,0.000508871,-0.19769,0.0
11599,288.987,100140.0,143.802,-7.68737e-06,-0.139512,0.0
11600,303.391,100140.0,143.639,-0.000361646,0.201901,0.0
11601,297.562,100140.0,143.704,-0.00255364,0.170608,0.0
11602,294.889,100140.0,143.734,-0.00435721,0.0954967,0.0
11603,293.807,100140.0,143.747,-0.00550172,0.0471764,0.0
11604,293.384,100140.0,143.751,-0.00616008,0.0221403,0.0
11605,293.22,100140.0,143.753,-0.00652765,0.0103078,0.0
11606,293.156,100140.0,143.754,-0.00673625,0.0050254,0.0
11607,293.131,100140.0,143.754,-0.0068635,0.00277241,0.0
11608,293.122,100140.0,143.754,-0.00695104,0.00185638,0.0
11609,293.118,100140.0,143.755,-0.00701983,0.00151015,0.0
11610,293.116,100140.0,143.755,-0.00707985,0.00140024,0.0
11611,293.116,100140.0,143.755,-0.00713557,0.00138635,0.0
11612,293.116,100140.0,143.755,-0.00718892,0.00141106,0.0
11613,293.116,100140.0,143.755,-0.00724071,0.00145142,0.0
11614,293.116,100140.0,143.755,-0.00729123,0.0014985,0.0
11615,293.116,100140.0,143.755,-0.00734059,0.00154885,0.0
11616,293.116,100140.0,143.755,-0.00738883,0.00160121,0.0
11617,293.116,100140.0,143.755,-0.00743593,0.00165509,0.0
11618,293.116,100140.0,143.755,-0.00748188,0.00171029,0.0
11619,293.115,100140.0,143.755,-0.00752668,0.00176676,0.0
11620,293.115,100140.0,143.755,-0.0075703,0.00182443,0.0
11621,293.115,100140.0,143.755,-0.00761273,0.00188329,0.0
11622,293.115,100140.0,143.755,-0.00765395,0.00194331,0.0
11623,293.115,100140.0,143.755,-0.00769394,0.00200448,0.0
11624,293.115,100140.0,143.755,-0.00773268,0.00206678,0.0
11625,293.115,100140.0,143.755,-0.00777016,0.00213019,0.0
11626,293.115,100140.0,143.755,-0.00780637,0.00219471,0.0
11627,293.115,100140.0,143.755,-0.00784127,0.0022603,0.0
11628,293.115,100140.0,143.755,-0.00787486,0.00232698,0.0
11629,293.115,100140.0,143.755,-0.0079071,0.00239472,0.0
11630,293.115,100140.0,143.755,-0.00793799,0.00246352,0.0
11631,293.115,100140.0,143.755,-0.00796748,0.00253337,0.0
11632,293.115,100140.0,143.755,-0.00799557,0.00260427,0.0
11633,293.115,100140.0,143.755,-0.00802221,0.00267621,0.0
11634,293.115,100140.0,143.755,-0.00804738,0.00274919,0.0
11635,293.115,100140.0,143.755,-0.00807104,0.00282321,0.0
11636,293.115,100140.0,143.755,-0.00809316,0.00289826,0.0
11637,293.115,100140.0,143.755,-0.0081137,0.00297435,0.0
11638,293.115,100140.0,143.755,-0.00813262,0.00305147,0.0
11639,293.115,100140.0,143.755,-0.00814987,0.00312963,0.0
11640,293.115,100140.0,143.755,-0.00816541,0.00320881,0.0
11641,293.115,100140.0,143.755,-0.00817919,0.00328903,0.0
11642,293.115,100140.0,143.755,-0.00819114,0.00337028,0.0
11643,293.115,100140.0,143.755,-0.00820122,0.00345256,0.0
11644,293.115,100140.0,143.754,-0.00820935,0.00353587,0.0
11645,293.115,100140.0,143.754,-0.00821548,0.00362021,0.0
11646,293.115,100140.0,143.754,-0.00821953,0.00370556,0.0
11647,293.115,100140.0,143.754,-0.00822142,0.00379193,0.0
11648,293.115,100140.0,143.754,-0.00822109,0.0038793,0.0
11649,293.115,100140.0,143.754,-0.00821843,0.00396767,0.0
11650,293.115,100140.0,143.754,-0.00821337,0.00405702,0.0
11651,293.115,100140.0,143.754,-0.00820582,0.00414733,0.0
11652,293.115,100140.0,143.754,-0.00819567,0.00423858,0.0
11653,293.115,100140.0,143.754,-0.00818282,0.00433076,0.0
11654,293.115,100140.0,143.754,-0.00816717,0.00442384,0.0
11655,293.115,100140.0,143.754,-0.0081486,0.00451777,0.0
11656,293.115,100140.0,143.754,-0.00812699,0.00461253,0.0
11657,293.115,100140.0,143.754,-0.00810223,0.00470807,0.0
11658,293.115,100140.0,143.754,-0.00807419,0.00480435,0.0
11659,293.115,100140.0,143.754,-0.00804274,0.00490131,0.0
11660,293.115,100140.0,143.754,-0.00800774,0.00499888,0.0
11661,293.115,100140.0,143.754,-0.00796906,0.00509701,0.0
11662,293.115,100140.0,143.754,-0.00792655,0.0051956,0.0
11663,293.115,100140.0,143.754,-0.00788007,0.00529458,0.0
11664,293.115,100140.0,143.754,-0.00782946,0.00539384,0.0
11665,293.115,100140.0,143.754,-0.00777458,0.0054933,0.0
11666,293.115,100140.0,143.754,-0.00771527,0.00559281,0.0
11667,293.115,100140.0,143.754,-0.00765137,0.00569227,0.0
11668,293.115,100140.0,143.754,-0.00758273,0.00579153,0.0
11669,293.115,100140.0,143.754,-0.00750918,0.00589044,0.0
11670,293.115,100140.0,143.754,-0.00743057,0.00598884,0.0
11671,293.115,100140.0,143.754,-0.00734674,0.00608654,0.0
