,T,p,p_rgh,Ux,Uy,Ux
69,293.115,100144.0,143.628,-0.00506429,3.98557e-05,0.0
70,293.115,100144.0,143.628,-0.00521899,4.20246e-05,0.0
71,293.115,100144.0,143.628,-0.0053819,4.43403e-05,0.0
72,293.115,100144.0,143.628,-0.00555361,4.68152e-05,0.0
73,293.115,100144.0,143.628,-0.00573474,4.9463e-05,0.0
74,293.115,100144.0,143.628,-0.00592595,5.22987e-05,0.0
75,293.115,100144.0,143.628,-0.00612799,5.53387e-05,0.0
76,293.115,100144.0,143.628,-0.00634166,5.86014e-05,0.0
77,293.115,100144.0,143.628,-0.00656784,6.21065e-05,0.0
78,293.115,100144.0,143.628,-0.00680751,6.58743e-05,0.0
79,293.115,100144.0,143.628,-0.00706171,6.99258e-05,0.0
80,293.115,100144.0,143.628,-0.0073316,7.42839e-05,0.0
81,293.115,100144.0,143.628,-0.00761844,7.89742e-05,0.0
82,293.115,100144.0,143.628,-0.00792365,8.40258e-05,0.0
83,293.115,100144.0,143.628,-0.00824876,8.94719e-05,0.0
84,293.115,100144.0,143.628,-0.00859548,9.53494e-05,0.0
85,293.115,100144.0,143.628,-0.00896573,0.000101701,0.0
86,293.115,100144.0,143.628,-0.00936163,0.000108577,0.0
87,293.115,100144.0,143.628,-0.00978559,0.000116034,0.0
88,293.115,100144.0,143.628,-0.0102404,0.000124137,0.0
89,293.115,100144.0,143.628,-0.0107291,0.00013296,0.0
90,293.115,100144.0,143.629,-0.0112553,0.000142592,0.0
91,293.115,100144.0,143.629,-0.0118233,0.000153134,0.0
92,293.115,100144.0,143.629,-0.0124381,0.000164696,0.0
93,293.115,100144.0,143.629,-0.0131056,0.000177371,0.0
94,293.115,100144.0,143.629,-0.0138328,0.000191195,0.0
95,293.115,100144.0,143.629,-0.0146281,0.000206069,0.0
96,293.115,100144.0,143.629,-0.015501,0.000221649,0.0
97,293.115,100144.0,143.629,-0.0164617,0.000237239,0.0
98,293.114,100144.0,143.629,-0.0175194,0.000251746,0.0
99,293.113,100144.0,143.629,-0.0186801,0.000263756,0.0
100,293.11,100144.0,143.63,-0.0199415,0.000271714,0.0
101,293.106,100144.0,143.63,-0.0212871,0.000273952,0.0
102,293.097,100144.0,143.63,-0.0226799,0.000268307,0.0
103,293.084,100144.0,143.63,-0.0240579,0.000251519,0.0
104,293.064,100144.0,143.63,-0.0253367,0.000219356,0.0
105,293.035,100144.0,143.63,-0.0264198,0.000168327,0.0
106,292.997,100144.0,143.63,-0.0272163,9.84022e-05,0.0
107,292.949,100144.0,143.631,-0.027656,1.61815e-05,0.0
108,292.889,100144.0,143.631,-0.0276996,-6.12027e-05,0.0
109,292.815,100144.0,143.631,-0.0273839,-0.000124222,0.0
110,292.728,100144.0,143.631,-0.0266785,-0.00020009,0.0
111,292.631,100144.0,143.631,-0.0255966,-0.000292733,0.0
112,292.528,100144.0,143.631,-0.0241806,-0.00039292,0.0
113,292.423,100144.0,143.631,-0.0224961,-0.000487527,0.0
114,292.319,100144.0,143.631,-0.020625,-0.000564204,0.0
115,292.219,100144.0,143.631,-0.0186566,-0.00061353,0.0
116,292.125,100144.0,143.631,-0.0166812,-0.000629562,0.0
117,292.039,100144.0,143.631,-0.0147854,-0.000609516,0.0
118,291.961,100144.0,143.63,-0.0130499,-0.000553162,0.0
119,291.891,100144.0,143.63,-0.0115466,-0.000462253,0.0
120,291.829,100144.0,143.63,-0.0103356,-0.000340264,0.0
121,291.774,100144.0,143.63,-0.00946149,-0.000192424,0.0
122,291.725,100144.0,143.63,-0.00894614,-2.56662e-05,0.0
123,291.682,100144.0,143.63,-0.00877155,0.000144318,0.0
124,291.641,100144.0,143.63,-0.00898572,0.000266494,0.0
125,291.601,100144.0,143.63,-0.00960699,0.000348371,0.0
126,291.561,100144.0,143.63,-0.0105453,0.000377658,0.0
127,291.521,100144.0,143.63,-0.011695,0.000350061,0.0
128,291.478,100144.0,143.63,-0.0129458,0.000263897,0.0
129,291.432,100144.0,143.63,-0.0142144,0.000127867,0.0
130,291.382,100144.0,143.63,-0.0154577,-3.18678e-05,0.0
131,291.327,100144.0,143.63,-0.0166768,-0.00017825,0.0
132,291.266,100144.0,143.631,-0.0179107,-0.000274588,0.0
133,291.201,100144.0,143.631,-0.0192154,-0.000297349,0.0
134,291.131,100144.0,143.631,-0.020638,-0.00024474,0.0
135,291.057,100144.0,143.631,-0.0221954,-0.000136335,0.0
136,290.979,100144.0,143.631,-0.0238657,-4.06351e-06,0.0
137,290.899,100144.0,143.631,-0.0255939,0.000120238,0.0
138,290.817,100144.0,143.631,-0.0273079,0.000214183,0.0
139,290.736,100144.0,143.631,-0.0289364,0.000268125,0.0
140,290.658,100144.0,143.631,-0.0304217,0.000283232,0.0
141,290.586,100144.0,143.631,-0.0317256,0.000267066,0.0
142,290.523,100144.0,143.631,-0.0328295,0.000229268,0.0
143,290.471,100144.0,143.631,-0.0337313,0.000178812,0.0
144,290.43,100144.0,143.631,-0.0344421,0.000122876,0.0
145,290.399,100144.0,143.631,-0.0349824,6.67845e-05,0.0
146,290.378,100144.0,143.631,-0.0353793,1.44212e-05,0.0
147,290.363,100144.0,143.631,-0.0356642,-3.12926e-05,0.0
148,290.354,100144.0,143.631,-0.0358714,-6.82017e-05,0.0
149,290.347,100144.0,143.631,-0.0360366,-9.51316e-05,0.0
150,290.343,100144.0,143.631,-0.0361968,-0.000111998,0.0
151,290.339,100144.0,143.631,-0.0363899,-0.000118399,0.0
152,290.335,100144.0,143.631,-0.0366524,-0.000111679,0.0
153,290.332,100144.0,143.631,-0.0370184,-8.98422e-05,0.0
154,290.328,100144.0,143.631,-0.0375212,-5.20536e-05,0.0
155,290.323,100144.0,143.631,-0.0381922,2.07701e-06,0.0
156,290.319,100144.0,143.631,-0.0390598,7.28024e-05,0.0
157,290.313,100144.0,143.631,-0.0401493,0.000160214,0.0
158,290.308,100144.0,143.631,-0.0414822,0.000264105,0.0
159,290.302,100144.0,143.631,-0.0430758,0.000383829,0.0
160,290.295,100144.0,143.631,-0.0449431,0.000518205,0.0
161,290.288,100144.0,143.631,-0.0470924,0.000665497,0.0
162,290.281,100144.0,143.63,-0.049527,0.000823472,0.0
163,290.273,100144.0,143.63,-0.0522456,0.000989512,0.0
164,290.265,100144.0,143.63,-0.055242,0.00116076,0.0
165,290.256,100144.0,143.63,-0.0585056,0.00133427,0.0
166,290.248,100144.0,143.63,-0.062022,0.00150717,0.0
167,290.239,100144.0,143.63,-0.0657732,0.00167685,0.0
168,290.23,100144.0,143.63,-0.0697389,0.00184109,0.0
169,290.22,100144.0,143.63,-0.0738963,0.00199812,0.0
170,290.211,100144.0,143.63,-0.0782214,0.00214668,0.0
171,290.201,100144.0,143.63,-0.0826893,0.00228595,0.0
172,290.192,100144.0,143.63,-0.0872748,0.0024155,0.0
173,290.183,100144.0,143.63,-0.0919523,0.00253514,0.0
174,290.173,100144.0,143.63,-0.0966961,0.00264482,0.0
175,290.163,100144.0,143.63,-0.10148,0.00274442,0.0
176,290.154,100144.0,143.63,-0.106278,0.00283352,0.0
177,290.144,100144.0,143.63,-0.11106,0.00291118,0.0
178,290.134,100144.0,143.63,-0.115795,0.00297564,0.0
179,290.125,100144.0,143.63,-0.120447,0.00302393,0.0
180,290.115,100144.0,143.63,-0.124974,0.00305143,0.0
181,290.105,100144.0,143.63,-0.129322,0.00305125,0.0
182,290.095,100144.0,143.63,-0.133426,0.00301324,0.0
183,290.084,100144.0,143.63,-0.1372,0.00292227,0.0
184,290.074,100144.0,143.631,-0.140531,0.0027561,0.0
185,290.063,100144.0,143.631,-0.143267,0.00248388,0.0
186,290.052,100144.0,143.632,-0.145196,0.00206354,0.0
187,290.041,100144.0,143.633,-0.146043,0.00142515,0.0
188,290.03,100144.0,143.634,-0.145531,0.000455495,0.0
189,290.014,100144.0,143.636,-0.143125,-0.000846948,0.0
190,289.993,100144.0,143.638,-0.138329,-0.00248727,0.0
191,289.964,100144.0,143.64,-0.130606,-0.00448655,0.0
192,289.925,100144.0,143.642,-0.119386,-0.00685294,0.0
193,289.874,100144.0,143.645,-0.104147,-0.00955142,0.0
194,289.806,100144.0,143.648,-0.0846378,-0.0124544,0.0
195,289.717,100144.0,143.65,-0.0613108,-0.0152187,0.0
196,289.601,100144.0,143.651,-0.035789,-0.0169697,0.0
197,289.443,100144.0,143.651,-0.0103644,-0.0155222,0.0
198,289.156,100144.0,143.65,0.0133999,-0.00175463,0.0
199,288.781,100144.0,143.65,0.0106964,0.00668467,0.0
200,298.759,100144.0,143.625,-0.0100587,0.0214494,0.0
201,294.313,100144.0,143.626,-0.0161504,0.00244732,0.0
202,293.384,100144.0,143.627,-0.0172064,-0.00354972,0.0
203,293.181,100144.0,143.627,-0.0161175,-0.00398731,0.0
204,293.133,100144.0,143.627,-0.014491,-0.00321738,0.0
205,293.12,100144.0,143.627,-0.0129497,-0.00239141,0.0
206,293.117,100144.0,143.627,-0.011654,-0.00174922,0.0
207,293.116,100144.0,143.627,-0.0105999,-0.00128942,0.0
208,293.115,100144.0,143.627,-0.0097477,-0.000966272,0.0
209,293.115,100144.0,143.627,-0.00905671,-0.000737692,0.0
210,293.115,100144.0,143.627,-0.00849319,-0.00057326,0.0
211,293.115,100144.0,143.627,-0.00803062,-0.000452492,0.0
212,293.115,100144.0,143.627,-0.00764859,-0.000361856,0.0
213,293.115,100144.0,143.627,-0.00733138,-0.000292392,0.0
214,293.115,100144.0,143.627,-0.00706689,-0.000238098,0.0
215,293.115,100144.0,143.627,-0.00684572,-0.000194891,0.0
216,293.115,100144.0,143.627,-0.00666052,-0.000159939,0.0
217,293.115,100144.0,143.627,-0.00650549,-0.000131241,0.0
218,293.115,100144.0,143.627,-0.00637599,-0.000107358,0.0
219,293.115,100144.0,143.627,-0.00626833,-8.72332e-05,0.0
220,293.115,100144.0,143.627,-0.00617947,-7.00816e-05,0.0
221,293.115,100144.0,143.627,-0.00610697,-5.53078e-05,0.0
222,293.115,100144.0,143.627,-0.0060488,-4.24527e-05,0.0
223,293.115,100144.0,143.627,-0.00600329,-3.11529e-05,0.0
224,293.115,100144.0,143.627,-0.00596904,-2.11094e-05,0.0
225,293.115,100144.0,143.627,-0.0059449,-1.20573e-05,0.0
226,293.115,100144.0,143.627,-0.00592999,-3.75665e-06,0.0
227,293.115,100144.0,143.627,-0.00592324,3.89653e-06,0.0
228,293.115,100144.0,143.627,-0.00592445,1.09283e-05,0.0
229,293.115,100144.0,143.627,-0.00593316,1.73553e-05,0.0
230,293.115,100144.0,143.627,-0.00594866,2.32808e-05,0.0
231,293.115,100144.0,143.627,-0.00597043,2.878e-05,0.0
232,293.115,100144.0,143.627,-0.00599804,3.3925e-05,0.0
233,293.115,100144.0,143.627,-0.00603113,3.87821e-05,0.0
234,293.115,100144.0,143.627,-0.00606941,4.34086e-05,0.0
235,293.115,100144.0,143.627,-0.00611265,4.78538e-05,0.0
236,293.115,100144.0,143.627,-0.00616066,5.21589e-05,0.0
237,293.115,100144.0,143.627,-0.00621328,5.63595e-05,0.0
238,293.115,100144.0,143.627,-0.00627042,6.04864e-05,0.0
239,293.115,100144.0,143.627,-0.00633197,6.45672e-05,0.0
240,293.115,100144.0,143.627,-0.0063979,6.8627e-05,0.0
241,293.115,100144.0,143.627,-0.00646818,7.26889e-05,0.0
242,293.115,100144.0,143.627,-0.0065428,7.67744e-05,0.0
243,293.115,100144.0,143.627,-0.00662178,8.09039e-05,0.0
244,293.115,100144.0,143.627,-0.00670516,8.50965e-05,0.0
245,293.115,100144.0,143.627,-0.00679299,8.93709e-05,0.0
246,293.115,100144.0,143.627,-0.00688535,9.3745e-05,0.0
247,293.115,100144.0,143.627,-0.00698234,9.82366e-05,0.0
248,293.115,100144.0,143.627,-0.00708407,0.000102863,0.0
249,293.115,100144.0,143.627,-0.00719066,0.000107642,0.0
250,293.115,100144.0,143.627,-0.00730227,0.000112591,0.0
251,293.115,100144.0,143.627,-0.00741906,0.000117729,0.0
252,293.115,100144.0,143.627,-0.00754122,0.000123075,0.0
253,293.115,100144.0,143.627,-0.00766896,0.000128647,0.0
254,293.115,100144.0,143.627,-0.00780251,0.000134466,0.0
255,293.115,100144.0,143.627,-0.00794211,0.000140554,0.0
256,293.115,100144.0,143.627,-0.00808804,0.000146934,0.0
257,293.115,100144.0,143.627,-0.00824059,0.00015363,0.0
258,293.115,100144.0,143.627,-0.0084001,0.000160669,0.0
259,293.115,100144.0,143.627,-0.00856691,0.00016808,0.0
260,293.115,100144.0,143.627,-0.0087414,0.000175896,0.0
261,293.115,100144.0,143.627,-0.00892401,0.00018415,0.0
262,293.115,100144.0,143.627,-0.00911517,0.000192881,0.0
263,293.115,100144.0,143.627,-0.00931537,0.000202129,0.0
264,293.115,100144.0,143.627,-0.00952516,0.000211937,0.0
265,293.115,100144.0,143.627,-0.0097451,0.000222351,0.0
266,293.115,100144.0,143.627,-0.00997583,0.000233421,0.0
267,293.115,100144.0,143.627,-0.010218,0.0002452,0.0
268,293.115,100144.0,143.628,-0.0104724,0.000257746,0.0
269,293.115,100144.0,143.628,-0.0107398,0.000271123,0.0
270,293.115,100144.0,143.628,-0.0110211,0.0002854,0.0
271,293.115,100144.0,143.628,-0.0113173,0.000300657,0.0
272,293.115,100144.0,143.628,-0.0116293,0.000316979,0.0
273,293.115,100144.0,143.628,-0.0119584,0.000334464,0.0
274,293.115,100144.0,143.628,-0.0123057,0.000353219,0.0
275,293.115,100144.0,143.628,-0.0126727,0.000373362,0.0
276,293.115,100144.0,143.628,-0.0130608,0.000395025,0.0
277,293.115,100144.0,143.628,-0.0134717,0.000418355,0.0
278,293.115,100144.0,143.628,-0.0139072,0.000443511,0.0
279,293.115,100144.0,143.628,-0.0143693,0.00047067,0.0
280,293.115,100144.0,143.628,-0.0148603,0.00050003,0.0
281,293.115,100144.0,143.628,-0.0153826,0.000531817,0.0
282,293.115,100144.0,143.628,-0.015939,0.000566284,0.0
283,293.115,100144.0,143.628,-0.0165325,0.000603724,0.0
284,293.115,100144.0,143.628,-0.0171667,0.000644476,0.0
285,293.115,100144.0,143.628,-0.0178454,0.000688943,0.0
286,293.115,100144.0,143.628,-0.0185731,0.0007376,0.0
287,293.115,100144.0,143.628,-0.0193549,0.000791011,0.0
288,293.115,100144.0,143.628,-0.0201967,0.000849854,0.0
289,293.115,100144.0,143.628,-0.0211055,0.000914962,0.0
290,293.115,100144.0,143.629,-0.0220895,0.000987388,0.0
291,293.115,100144.0,143.629,-0.0231586,0.00106847,0.0
292,293.115,100144.0,143.629,-0.0243253,0.00115992,0.0
293,293.115,100144.0,143.629,-0.0256048,0.00126388,0.0
294,293.115,100144.0,143.629,-0.0270168,0.00138295,0.0
295,293.115,100144.0,143.629,-0.0285855,0.00152008,0.0
296,293.114,100144.0,143.629,-0.0303404,0.00167797,0.0
297,293.112,100144.0,143.629,-0.0323139,0.00185789,0.0
298,293.108,100144.0,143.629,-0.0345354,0.00205724,0.0
299,293.1,100144.0,143.629,-0.0370194,0.00226582,0.0
300,293.086,100144.0,143.63,-0.0397493,0.00246164,0.0
301,293.061,100144.0,143.63,-0.0426603,0.00260851,0.0
302,293.023,100144.0,143.63,-0.0456304,0.00265916,0.0
303,292.969,100144.0,143.63,-0.0484877,0.0025658,0.0
304,292.896,100144.0,143.63,-0.0510354,0.00229575,0.0
305,292.804,100144.0,143.63,-0.053085,0.00184502,0.0
306,292.696,100144.0,143.631,-0.0544862,0.0012431,0.0
307,292.572,100144.0,143.631,-0.05514,0.000546509,0.0
308,292.434,100144.0,143.631,-0.0550165,-0.00018252,0.0
309,292.285,100144.0,143.631,-0.0541477,-0.00091496,0.0
310,292.135,100144.0,143.631,-0.0526125,-0.00162814,0.0
311,291.993,100144.0,143.631,-0.0505508,-0.00226932,0.0
312,291.863,100144.0,143.631,-0.048123,-0.00279126,0.0
313,291.749,100144.0,143.631,-0.0454829,-0.00316671,0.0
314,291.651,100144.0,143.631,-0.0427647,-0.00338669,0.0
315,291.568,100144.0,143.631,-0.0400804,-0.00345398,0.0
316,291.499,100144.0,143.631,-0.0375236,-0.00337714,0.0
317,291.444,100144.0,143.631,-0.0351743,-0.00316707,0.0
318,291.399,100144.0,143.63,-0.033102,-0.00283677,0.0
319,291.365,100144.0,143.63,-0.031368,-0.00240453,0.0
320,291.339,100144.0,143.63,-0.0300251,-0.00189886,0.0
321,291.32,100144.0,143.63,-0.0291192,-0.00135487,0.0
322,291.307,100144.0,143.63,-0.0287024,-0.0007844,0.0
323,291.296,100144.0,143.63,-0.0288974,-0.00015846,0.0
324,291.284,100144.0,143.63,-0.0298629,0.000505872,0.0
325,291.27,100144.0,143.63,-0.0315197,0.00114933,0.0
326,291.249,100144.0,143.63,-0.033841,0.00170436,0.0
327,291.22,100144.0,143.63,-0.0367586,0.00213031,0.0
328,291.179,100144.0,143.63,-0.040191,0.00241947,0.0
329,291.126,100144.0,143.63,-0.0440434,0.00260322,0.0
330,291.062,100144.0,143.63,-0.0482189,0.00274004,0.0
331,290.992,100144.0,143.631,-0.0526174,0.00288537,0.0
332,290.92,100144.0,143.631,-0.0571287,0.00306522,0.0
333,290.85,100144.0,143.631,-0.0616372,0.00326702,0.0
334,290.784,100144.0,143.631,-0.0660346,0.00345041,0.0
335,290.724,100144.0,143.631,-0.0702328,0.00356895,0.0
336,290.669,100144.0,143.631,-0.0741696,0.00358894,0.0
337,290.621,100144.0,143.631,-0.0778039,0.0034974,0.0
338,290.579,100144.0,143.631,-0.0811094,0.00330087,0.0
339,290.543,100144.0,143.631,-0.0840696,0.00301952,0.0
340,290.514,100144.0,143.631,-0.086676,0.00268029,0.0
341,290.491,100144.0,143.631,-0.0889295,0.00231108,0.0
342,290.474,100144.0,143.631,-0.0908411,0.00193712,0.0
343,290.462,100144.0,143.631,-0.0924325,0.00157951,0.0
344,290.453,100144.0,143.631,-0.093735,0.001255,0.0
345,290.447,100144.0,143.631,-0.0947883,0.000976105,0.0
346,290.442,100144.0,143.631,-0.0956377,0.000751642,0.0
347,290.439,100144.0,143.631,-0.0963323,0.000587232,0.0
348,290.435,100144.0,143.631,-0.0969225,0.000485863,0.0
349,290.432,100144.0,143.631,-0.0974581,0.000448336,0.0
350,290.428,100144.0,143.631,-0.0979864,0.000473803,0.0
351,290.425,100144.0,143.631,-0.0985514,0.000560529,0.0
352,290.421,100144.0,143.631,-0.0991951,0.000706241,0.0
353,290.417,100144.0,143.631,-0.0999555,0.000907216,0.0
354,290.413,100144.0,143.631,-0.100865,0.0011588,0.0
355,290.409,100144.0,143.631,-0.10195,0.00145562,0.0
356,290.404,100144.0,143.631,-0.103234,0.00179161,0.0
357,290.4,100144.0,143.631,-0.104733,0.00216006,0.0
358,290.397,100144.0,143.631,-0.106458,0.00255381,0.0
359,290.393,100144.0,143.631,-0.108414,0.00296529,0.0
360,290.389,100144.0,143.631,-0.110601,0.00338672,0.0
361,290.386,100144.0,143.631,-0.113013,0.00381024,0.0
362,290.383,100144.0,143.63,-0.115641,0.00422816,0.0
363,290.381,100144.0,143.63,-0.118469,0.00463315,0.0
364,290.378,100144.0,143.63,-0.121478,0.00501849,0.0
365,290.377,100144.0,143.63,-0.124645,0.00537816,0.0
366,290.375,100144.0,143.63,-0.127946,0.00570708,0.0
367,290.374,100144.0,143.63,-0.131353,0.00600112,0.0
368,290.374,100144.0,143.63,-0.134837,0.00625713,0.0
369,290.374,100144.0,143.63,-0.138369,0.00647297,0.0
370,290.374,100144.0,143.63,-0.141919,0.00664731,0.0
371,290.375,100144.0,143.63,-0.145456,0.00677953,0.0
372,290.377,100144.0,143.63,-0.148952,0.00686944,0.0
373,290.378,100144.0,143.63,-0.152378,0.00691696,0.0
374,290.381,100144.0,143.63,-0.155704,0.00692184,0.0
375,290.383,100144.0,143.63,-0.158904,0.00688318,0.0
376,290.386,100144.0,143.63,-0.161949,0.00679904,0.0
377,290.39,100144.0,143.63,-0.164809,0.00666593,0.0
378,290.394,100144.0,143.63,-0.167452,0.00647813,0.0
379,290.397,100144.0,143.63,-0.169842,0.00622701,0.0
380,290.402,100144.0,143.63,-0.171936,0.00590006,0.0
381,290.406,100144.0,143.63,-0.173685,0.00547964,0.0
382,290.41,100144.0,143.63,-0.175025,0.00494109,0.0
383,290.414,100144.0,143.63,-0.175877,0.00424943,0.0
384,290.418,100144.0,143.63,-0.176136,0.00335538,0.0
385,290.422,100144.0,143.631,-0.175659,0.00219384,0.0
386,290.424,100144.0,143.632,-0.174258,0.000686371,0.0
387,290.424,100144.0,143.632,-0.171736,-0.00126041,0.0
388,290.414,100144.0,143.634,-0.167855,-0.00372211,0.0
389,290.396,100144.0,143.635,-0.16244,-0.006795,0.0
390,290.367,100144.0,143.637,-0.155145,-0.0105592,0.0
391,290.324,100144.0,143.639,-0.145528,-0.0150728,0.0
392,290.263,100144.0,143.641,-0.133097,-0.0203326,0.0
393,290.178,100144.0,143.644,-0.117396,-0.0262065,0.0
394,290.065,100144.0,143.646,-0.098191,-0.0323124,0.0
395,289.913,100144.0,143.649,-0.0758038,-0.0377559,0.0
396,289.716,100144.0,143.65,-0.0514926,-0.0405565,0.0
397,289.461,100144.0,143.65,-0.0274167,-0.0365669,0.0
398,289.13,100144.0,143.649,-0.00470987,-0.0174157,0.0
399,288.674,100144.0,143.649,0.00924836,0.0135123,0.0
400,299.076,100143.0,143.624,-0.0080173,0.0332821,0.0
401,294.421,100143.0,143.626,-0.0135779,0.00794708,0.0
402,293.403,100143.0,143.627,-0.0160999,-0.00261208,0.0
403,293.183,100143.0,143.627,-0.0163132,-0.00466191,0.0
404,293.132,100143.0,143.627,-0.0156763,-0.0043014,0.0
405,293.12,100143.0,143.627,-0.0147942,-0.00348683,0.0
406,293.116,100143.0,143.627,-0.0139109,-0.00273727,0.0
407,293.116,100143.0,143.627,-0.0131049,-0.00214513,0.0
408,293.115,100143.0,143.627,-0.0123954,-0.00169505,0.0
409,293.115,100143.0,143.627,-0.0117809,-0.00135416,0.0
410,293.115,100143.0,143.627,-0.0112525,-0.00109363,0.0
411,293.115,100143.0,143.627,-0.0107996,-0.000891825,0.0
412,293.115,100143.0,143.627,-0.0104119,-0.00073321,0.0
413,293.115,100143.0,143.627,-0.0100801,-0.000606717,0.0
414,293.115,100143.0,143.627,-0.00979618,-0.000504432,0.0
415,293.115,100143.0,143.627,-0.00955331,-0.000420638,0.0
416,293.115,100143.0,143.627,-0.0093458,-0.000351156,0.0
417,293.115,100143.0,143.627,-0.00916885,-0.00029289,0.0
418,293.115,100143.0,143.627,-0.00901849,-0.000243515,0.0
419,293.115,100143.0,143.627,-0.00889137,-0.000201263,0.0
420,293.115,100143.0,143.627,-0.00878469,-0.00016477,0.0
421,293.115,100143.0,143.627,-0.00869609,-0.000132976,0.0
422,293.115,100143.0,143.627,-0.00862358,-0.000105042,0.0
423,293.115,100143.0,143.627,-0.00856548,-8.02974e-05,0.0
424,293.115,100143.0,143.627,-0.00852035,-5.81917e-05,0.0
425,293.115,100143.0,143.627,-0.00848696,-3.82618e-05,0.0
